user_id,is_churned,churn_date,churn_reason
U00796,Yes,2025-09-17,Inactive
U00797,Yes,2024-11-26,Inactive
U00798,Yes,2025-03-09,Features
U00799,Yes,2024-10-27,Price
U00800,Yes,2025-01-15,Competition
U00801,Yes,2024-11-10,Features
U00802,Yes,2024-09-09,Competition
U00803,Yes,2024-06-19,Price
U00804,Yes,2024-12-30,Inactive
U00805,Yes,2024-09-28,Competition
U00806,Yes,2024-03-28,Features
U00807,Yes,2025-05-19,Inactive
U00808,No,,
U00809,No,,
U00810,Yes,2024-04-14,Competition
U00811,Yes,2024-11-03,Price
U00812,Yes,2025-04-18,Inactive
U00813,Yes,2024-11-27,Inactive
U00814,Yes,2025-01-19,Competition
U00815,Yes,2024-02-08,Features
U00816,Yes,2024-10-24,Features
U00817,Yes,2025-01-16,Features
U00818,Yes,2025-06-21,Inactive
U00819,Yes,2024-10-20,Features
U00820,Yes,2025-01-02,Inactive
U00821,Yes,2024-09-18,Inactive
U00822,No,,
U00823,Yes,2024-11-22,Inactive
U00824,Yes,2024-12-13,Competition
U00825,Yes,2024-05-01,Inactive
U00826,Yes,2024-06-16,Competition
U00827,Yes,2024-07-26,Price
U00828,Yes,2024-12-22,Features
U00829,Yes,2025-02-27,Features
U00830,Yes,2024-04-27,Competition
U00831,Yes,2024-11-21,Features
U00832,Yes,2024-07-28,Price
U00833,Yes,2025-02-18,Competition
U00834,Yes,2025-05-21,Competition
U00835,No,,
U00836,Yes,2024-12-27,Price
U00837,Yes,2025-01-18,Price
U00838,Yes,2024-10-09,Inactive
U00839,Yes,2025-02-05,Inactive
U00840,Yes,2024-12-31,Inactive
U00841,Yes,2025-08-04,Competition
U00842,Yes,2024-06-24,Competition
U00843,No,,
U00844,Yes,2024-06-12,Features
U00845,Yes,2024-04-03,Price
U00846,Yes,2024-12-08,Inactive
U00847,Yes,2024-12-08,Features
U00848,Yes,2024-08-31,Price
U00849,Yes,2024-09-28,Inactive
U00850,Yes,2025-03-02,Inactive
U00851,Yes,2025-03-21,Price
U00852,Yes,2025-05-22,Price
U00853,Yes,2024-03-28,Features
U00854,Yes,2025-01-18,Price
U00855,Yes,2025-03-16,Competition
U00856,Yes,2024-03-07,Competition
U00857,Yes,2024-10-19,Inactive
U00858,Yes,2024-11-21,Competition
U00859,Yes,2024-09-08,Features
U00860,Yes,2024-08-28,Competition
U00861,Yes,2024-05-06,Inactive
U00862,Yes,2024-05-10,Price
U00863,Yes,2024-09-19,Price
U00864,Yes,2024-08-02,Competition
U00865,Yes,2024-09-27,Price
U00866,Yes,2025-02-20,Inactive
U00867,Yes,2024-06-19,Competition
U00868,Yes,2025-01-09,Features
U00869,Yes,2024-07-26,Inactive
U00870,Yes,2025-02-24,Competition
U00871,Yes,2024-07-24,Competition
U00872,Yes,2024-11-05,Features
U00873,Yes,2025-03-10,Inactive
U00874,Yes,2024-04-13,Inactive
U00875,Yes,2024-06-10,Features
U00876,Yes,2025-01-17,Price
U00877,Yes,2025-03-07,Competition
U00878,Yes,2024-09-05,Features
U00879,Yes,2024-11-11,Price
U00880,Yes,2024-12-01,Features
U00881,Yes,2025-02-07,Competition
U00882,Yes,2024-12-12,Features
U00883,Yes,2024-04-18,Competition
U00884,Yes,2024-09-07,Competition
U00885,Yes,2024-11-29,Features
U00886,Yes,2025-02-09,Price
U00887,Yes,2024-08-05,Price
U00888,Yes,2025-02-03,Features
U00889,Yes,2024-05-30,Competition
U00890,Yes,2024-07-21,Features
U00891,Yes,2024-07-15,Inactive
U00892,Yes,2024-12-11,Inactive
U00893,No,,
U00894,Yes,2024-10-10,Inactive
U00895,Yes,2024-11-19,Competition
U00896,Yes,2025-03-15,Inactive
U00897,Yes,2025-04-28,Inactive
U00898,Yes,2024-10-29,Price
U00899,No,,
U00900,Yes,2025-05-21,Features
U00901,Yes,2024-04-15,Competition
U00902,Yes,2025-02-25,Price
U00903,No,,
U00904,Yes,2025-07-10,Features
U00905,Yes,2024-07-11,Inactive
U00906,Yes,2024-06-27,Price
U00907,Yes,2024-08-21,Inactive
U00908,Yes,2024-12-10,Competition
U00909,Yes,2024-09-03,Features
U00910,Yes,2025-02-04,Features
U00911,Yes,2025-01-28,Competition
U00912,Yes,2024-03-11,Competition
U00913,Yes,2025-01-07,Inactive
U00914,Yes,2024-02-04,Features
U00915,Yes,2024-11-10,Inactive
U00916,Yes,2024-08-29,Inactive
U00917,Yes,2024-12-26,Features
U00918,Yes,2025-02-22,Competition
U00919,Yes,2024-11-06,Features
U00920,Yes,2025-03-09,Competition
U00921,Yes,2024-09-08,Inactive
U00922,No,,
U00923,Yes,2025-02-23,Competition
U00924,Yes,2024-04-15,Features
U00925,Yes,2025-05-09,Competition
U00926,Yes,2024-09-12,Price
U00927,Yes,2024-12-28,Competition
U00928,Yes,2024-08-07,Features
U00929,Yes,2025-04-19,Competition
U00930,Yes,2024-05-18,Price
U00931,Yes,2024-04-02,Competition
U00932,Yes,2025-01-11,Competition
U00933,Yes,2025-03-25,Competition
U00934,Yes,2024-05-29,Competition
U00935,Yes,2024-06-23,Inactive
U00936,Yes,2024-12-13,Inactive
U00937,Yes,2024-06-02,Inactive
U00938,Yes,2024-10-10,Inactive
U00939,Yes,2024-10-24,Competition
U00940,Yes,2024-04-26,Inactive
U00941,Yes,2024-08-07,Features
U00942,Yes,2024-08-09,Competition
U00943,Yes,2024-09-19,Price
U00944,Yes,2025-01-16,Price
U00945,Yes,2025-01-05,Inactive
U00946,Yes,2024-06-14,Competition
U00947,Yes,2024-08-30,Features
U00948,Yes,2025-02-16,Competition
U00949,Yes,2024-12-02,Features
U00950,Yes,2025-03-18,Competition
U00951,Yes,2025-04-24,Competition
U00952,Yes,2025-03-23,Competition
U00953,Yes,2025-06-15,Price
U00954,Yes,2024-06-09,Competition
U00955,Yes,2024-12-29,Inactive
U00956,Yes,2025-03-09,Features
U00957,Yes,2025-02-03,Competition
U00958,Yes,2024-12-25,Inactive
U00959,No,,
U00960,Yes,2024-05-07,Features
U00961,Yes,2024-12-09,Features
U00962,Yes,2024-09-03,Competition
U00963,Yes,2024-11-27,Price
U00964,Yes,2025-04-15,Price
U00965,Yes,2024-11-05,Inactive
U00966,Yes,2024-11-02,Inactive
U00967,Yes,2024-05-29,Features
U00968,Yes,2025-03-23,Competition
U00969,Yes,2025-02-02,Features
U00970,Yes,2025-06-08,Price
U00971,Yes,2025-03-19,Price
U00972,Yes,2024-09-18,Features
U00973,No,,
U00974,Yes,2025-03-06,Competition
U00975,Yes,2025-02-18,Inactive
U00976,Yes,2025-01-09,Inactive
U00977,Yes,2025-03-18,Competition
U00978,Yes,2024-07-19,Price
U00979,Yes,2024-11-28,Inactive
U00980,Yes,2024-08-14,Price
U00981,Yes,2025-02-25,Features
U00982,Yes,2024-12-11,Features
U00983,No,,
U00984,Yes,2025-06-17,Competition
U00985,Yes,2025-03-22,Inactive
U00986,Yes,2025-09-21,Competition
U00987,Yes,2024-06-10,Features
U00988,Yes,2024-06-18,Competition
U00989,Yes,2024-10-11,Features
U00990,Yes,2024-06-29,Features
U00991,Yes,2024-08-30,Features
U00992,Yes,2024-09-30,Inactive
U00993,Yes,2024-12-13,Inactive
U00994,Yes,2025-01-25,Price
U00995,Yes,2024-04-09,Price
U00996,Yes,2025-05-24,Inactive
U00997,Yes,2024-05-13,Competition
U00998,Yes,2025-03-19,Price
U00999,Yes,2024-04-01,Features
U01000,Yes,2025-03-02,Inactive
U01001,Yes,2024-02-24,Features
U01002,Yes,2024-12-06,Price
U01003,Yes,2024-09-19,Price
U01004,Yes,2025-01-06,Price
U01005,Yes,2024-08-27,Competition
U01006,Yes,2024-12-20,Features
U01007,Yes,2024-07-07,Price
U01008,Yes,2025-01-12,Price
U01009,Yes,2025-08-24,Inactive
U01010,Yes,2024-08-09,Inactive
U01011,Yes,2024-06-10,Price
U01012,Yes,2024-11-06,Features
U01013,Yes,2024-05-02,Price
U01014,Yes,2024-09-28,Inactive
U01015,Yes,2025-03-08,Competition
U01016,Yes,2025-01-08,Features
U01017,Yes,2025-04-12,Competition
U01018,Yes,2024-11-16,Competition
U01019,Yes,2024-12-01,Inactive
U01020,Yes,2024-01-31,Competition
U01021,No,,
U01022,Yes,2024-04-15,Price
U01023,Yes,2024-07-16,Inactive
U01024,Yes,2025-01-30,Features
U01025,Yes,2025-09-16,Features
U01026,No,,
U01027,Yes,2025-01-08,Inactive
U01028,Yes,2024-06-29,Price
U01029,Yes,2025-03-19,Features
U01030,Yes,2024-05-29,Competition
U01031,Yes,2024-06-09,Inactive
U01032,Yes,2025-01-07,Features
U01033,Yes,2025-09-23,Competition
U01034,Yes,2024-09-05,Inactive
U01035,No,,
U01036,Yes,2025-03-14,Inactive
U01037,Yes,2024-12-18,Features
U01038,Yes,2024-04-11,Inactive
U01039,Yes,2024-09-15,Price
U01040,Yes,2024-10-05,Price
U01041,Yes,2024-04-07,Features
U01042,Yes,2024-03-02,Competition
U01043,Yes,2024-09-25,Features
U01044,Yes,2024-10-27,Competition
U01045,Yes,2025-03-12,Inactive
U01046,Yes,2025-06-18,Competition
U01047,Yes,2025-03-19,Features
U01048,Yes,2024-09-02,Features
U01049,No,,
U01050,Yes,2024-08-06,Competition
U01051,Yes,2024-10-16,Inactive
U01052,No,,
U01053,Yes,2025-10-07,Inactive
U01054,No,,
U01055,No,,
U01056,Yes,2024-02-05,Price
U01057,Yes,2024-05-09,Price
U01058,Yes,2025-01-24,Price
U01059,Yes,2024-03-12,Inactive
U01060,Yes,2025-04-18,Inactive
U01061,Yes,2025-01-29,Competition
U01062,No,,
U01063,Yes,2024-05-16,Competition
U01064,Yes,2024-03-12,Competition
U01065,Yes,2025-06-09,Inactive
U01066,Yes,2024-11-28,Competition
U01067,Yes,2024-09-27,Inactive
U01068,Yes,2024-06-09,Inactive
U01069,Yes,2024-11-24,Competition
U01070,Yes,2025-05-06,Features
U01071,Yes,2024-10-13,Price
U01072,Yes,2024-11-22,Competition
U01073,No,,
U01074,Yes,2025-02-25,Inactive
U01075,Yes,2024-10-23,Price
U01076,Yes,2024-05-26,Features
U01077,Yes,2024-09-21,Inactive
U01078,Yes,2024-11-16,Inactive
U01079,Yes,2024-11-11,Inactive
U01080,Yes,2024-08-14,Inactive
U01081,Yes,2025-04-10,Price
U01082,Yes,2024-12-14,Competition
U01083,No,,
U01084,Yes,2024-09-12,Competition
U01085,No,,
U01086,No,,
U01087,Yes,2025-01-04,Inactive
U01088,Yes,2024-06-12,Inactive
U01089,Yes,2025-01-16,Competition
U01090,Yes,2024-07-26,Competition
U01091,Yes,2024-09-28,Competition
U01092,Yes,2024-11-17,Inactive
U01093,Yes,2025-05-22,Features
U01094,Yes,2024-04-09,Competition
U01095,Yes,2024-12-15,Features
U01096,Yes,2024-10-22,Features
U01097,No,,
U01098,Yes,2024-09-11,Price
U01099,Yes,2024-07-29,Price
U01100,Yes,2024-06-17,Price
U01101,Yes,2025-04-21,Features
U01102,Yes,2025-01-18,Inactive
U01103,Yes,2024-12-07,Price
U01104,Yes,2024-06-07,Competition
U01105,Yes,2024-06-21,Inactive
U01106,No,,
U01107,Yes,2024-05-28,Inactive
U01108,Yes,2024-05-03,Inactive
U01109,Yes,2024-08-02,Price
U01110,Yes,2025-01-12,Competition
U01111,Yes,2024-06-03,Price
U01112,Yes,2024-06-28,Features
U01113,Yes,2025-06-11,Price
U01114,Yes,2024-09-09,Competition
U01115,Yes,2024-05-08,Price
U01116,Yes,2024-11-15,Inactive
U01117,Yes,2024-12-22,Features
U01118,Yes,2024-11-22,Features
U01119,Yes,2024-10-16,Price
U01120,No,,
U01121,Yes,2024-06-18,Features
U01122,Yes,2025-04-01,Competition
U01123,Yes,2024-08-10,Price
U01124,Yes,2024-10-11,Price
U01125,Yes,2025-01-15,Features
U01126,Yes,2025-04-11,Price
U01127,Yes,2024-11-12,Competition
U01128,Yes,2024-12-15,Competition
U01129,Yes,2025-07-20,Inactive
U01130,Yes,2024-04-17,Inactive
U01131,Yes,2024-08-08,Features
U01132,Yes,2025-06-23,Price
U01133,Yes,2024-11-04,Features
U01134,Yes,2024-04-25,Price
U01135,Yes,2025-01-22,Price
U01136,Yes,2025-01-23,Competition
U01137,Yes,2025-06-24,Competition
U01138,Yes,2024-12-31,Competition
U01139,Yes,2025-06-19,Inactive
U01140,Yes,2024-08-23,Competition
U01141,No,,
U01142,Yes,2025-05-03,Price
U01143,Yes,2024-11-05,Competition
U01144,Yes,2025-06-06,Features
U01145,Yes,2024-03-14,Inactive
U01146,Yes,2025-04-11,Competition
U01147,Yes,2024-03-09,Competition
U01148,Yes,2025-03-20,Inactive
U01149,No,,
U01150,Yes,2025-02-08,Inactive
U01151,Yes,2024-09-15,Inactive
U01152,Yes,2024-07-16,Features
U01153,No,,
U01154,Yes,2025-03-25,Inactive
U01155,Yes,2024-09-25,Inactive
U01156,Yes,2024-11-19,Features
U01157,Yes,2024-04-01,Features
U01158,Yes,2024-11-22,Competition
U01159,Yes,2024-10-08,Price
U01160,Yes,2024-05-14,Inactive
U01161,No,,
U01162,Yes,2024-08-18,Price
U01163,Yes,2025-08-02,Competition
U01164,Yes,2024-11-02,Inactive
U01165,Yes,2025-01-21,Competition
U01166,Yes,2025-06-27,Price
U01167,Yes,2024-11-10,Price
U01168,Yes,2025-01-12,Features
U01169,Yes,2024-11-28,Inactive
U01170,Yes,2024-12-17,Competition
U01171,Yes,2025-04-29,Price
U01172,Yes,2025-05-27,Price
U01173,Yes,2024-04-02,Price
U01174,No,,
U01175,Yes,2025-02-16,Features
U01176,Yes,2025-01-23,Inactive
U01177,Yes,2025-02-10,Inactive
U01178,Yes,2024-06-01,Inactive
U01179,No,,
U01180,Yes,2025-06-30,Price
U01181,Yes,2025-03-21,Price
U01182,Yes,2025-02-03,Price
U01183,Yes,2025-06-02,Competition
U01184,Yes,2025-05-06,Inactive
U01185,Yes,2025-01-11,Price
U01186,No,,
U01187,Yes,2024-09-11,Competition
U01188,Yes,2024-03-04,Price
U01189,Yes,2024-09-17,Price
U01190,Yes,2025-07-23,Features
U01191,Yes,2025-03-08,Price
U01192,Yes,2024-10-23,Features
U01193,No,,
U01194,Yes,2025-04-22,Price
U01195,Yes,2024-12-27,Inactive
U01196,Yes,2025-02-19,Price
U01197,Yes,2024-11-28,Inactive
U01198,Yes,2024-07-04,Inactive
U01199,Yes,2024-09-04,Price
U01200,Yes,2025-05-03,Price
U01201,Yes,2024-04-29,Competition
U01202,Yes,2024-09-11,Price
U01203,Yes,2024-08-01,Competition
U01204,Yes,2024-08-04,Features
U01205,Yes,2024-04-03,Price
U01206,No,,
U01207,Yes,2025-02-24,Inactive
U01208,Yes,2024-08-23,Inactive
U01209,Yes,2024-08-23,Competition
U01210,Yes,2024-09-30,Competition
U01211,Yes,2024-10-02,Competition
U01212,Yes,2024-05-30,Features
U01213,Yes,2025-03-20,Competition
U01214,Yes,2024-08-17,Inactive
U01215,Yes,2024-12-31,Inactive
U01216,Yes,2024-09-06,Features
U01217,Yes,2024-04-28,Competition
U01218,Yes,2024-06-05,Competition
U01219,No,,
U01220,Yes,2024-08-12,Features
U01221,Yes,2024-05-01,Price
U01222,Yes,2024-07-28,Features
U01223,Yes,2024-11-22,Inactive
U01224,Yes,2025-01-05,Price
U01225,Yes,2025-09-04,Inactive
U01226,No,,
U01227,Yes,2024-04-21,Competition
U01228,Yes,2025-04-04,Competition
U01229,Yes,2025-01-30,Features
U01230,Yes,2025-02-13,Price
U01231,Yes,2024-04-25,Price
U01232,Yes,2024-09-20,Price
U01233,No,,
U01234,Yes,2025-05-17,Competition
U01235,Yes,2024-11-08,Features
U01236,Yes,2024-12-23,Competition
U01237,No,,
U01238,Yes,2025-03-27,Inactive
U01239,Yes,2025-04-15,Competition
U01240,Yes,2024-11-01,Competition
U01241,No,,
U01242,Yes,2024-09-05,Inactive
U01243,Yes,2024-11-02,Competition
U01244,No,,
U01245,Yes,2024-11-18,Competition
U01246,Yes,2025-06-10,Features
U01247,Yes,2024-06-16,Competition
U01248,Yes,2025-02-07,Competition
U01249,Yes,2024-05-19,Competition
U01250,Yes,2024-02-22,Price
U01251,Yes,2024-08-22,Price
U01252,Yes,2025-07-14,Price
U01253,No,,
U01254,Yes,2025-01-04,Inactive
U01255,No,,
U01256,Yes,2025-06-02,Price
U01257,No,,
U01258,Yes,2024-04-14,Price
U01259,Yes,2024-10-04,Price
U01260,Yes,2024-09-01,Inactive
U01261,Yes,2024-07-11,Price
U01262,No,,
U01263,Yes,2024-07-27,Inactive
U01264,Yes,2025-03-13,Competition
U01265,No,,
U01266,Yes,2025-02-28,Inactive
U01267,No,,
U01268,Yes,2024-10-27,Inactive
U01269,Yes,2024-03-27,Inactive
U01270,Yes,2025-06-16,Competition
U01271,Yes,2024-09-03,Price
U01272,Yes,2024-12-12,Price
U01273,Yes,2025-02-28,Inactive
U01274,No,,
U01275,Yes,2024-07-01,Features
U01276,Yes,2024-08-04,Price
U01277,Yes,2024-05-23,Features
U01278,Yes,2025-06-10,Inactive
U01279,Yes,2024-08-26,Features
U01280,Yes,2025-03-26,Features
U01281,Yes,2024-05-28,Price
U01282,Yes,2024-04-07,Competition
U01283,Yes,2024-05-16,Price
U01284,Yes,2024-02-07,Price
U01285,Yes,2024-10-23,Price
U01286,Yes,2024-05-06,Competition
U01287,Yes,2024-05-03,Price
U01288,Yes,2024-09-12,Inactive
U01289,No,,
U01290,Yes,2024-03-24,Features
U01291,Yes,2025-08-05,Competition
U01292,Yes,2025-01-08,Price
U01293,Yes,2024-05-03,Price
U01294,Yes,2024-08-20,Inactive
U01295,Yes,2024-12-16,Features
U01296,Yes,2024-03-28,Price
U01297,Yes,2025-01-07,Price
U01298,Yes,2025-05-23,Inactive
U01299,Yes,2024-10-29,Features
U01300,Yes,2024-08-29,Features
U01301,Yes,2025-02-05,Price
U01302,No,,
U01303,No,,
U01304,Yes,2024-07-20,Price
U01305,Yes,2024-06-16,Price
U01306,Yes,2025-02-01,Features
U01307,Yes,2025-07-31,Inactive
U01308,Yes,2024-07-29,Competition
U01309,Yes,2025-03-25,Features
U01310,Yes,2024-10-20,Competition
U01311,No,,
U01312,Yes,2024-11-29,Features
U01313,Yes,2024-09-14,Inactive
U01314,Yes,2024-09-13,Competition
U01315,Yes,2024-10-24,Price
U01316,Yes,2025-05-20,Price
U01317,Yes,2025-03-24,Inactive
U01318,Yes,2025-02-07,Competition
U01319,Yes,2024-12-17,Price
U01320,No,,
U01321,Yes,2024-07-08,Inactive
U01322,Yes,2024-06-12,Competition
U01323,Yes,2024-06-11,Competition
U01324,Yes,2024-12-16,Features
U01325,Yes,2025-03-17,Inactive
U01326,Yes,2024-05-31,Competition
U01327,Yes,2025-04-09,Competition
U01328,Yes,2024-09-05,Price
U01329,Yes,2025-01-01,Inactive
U01330,Yes,2024-10-14,Competition
U01331,Yes,2024-12-09,Features
U01332,Yes,2024-08-19,Inactive
U01333,Yes,2025-01-13,Price
U01334,Yes,2024-10-09,Inactive
U01335,Yes,2024-11-26,Competition
U01336,Yes,2025-05-10,Price
U01337,Yes,2024-07-13,Features
U01338,Yes,2024-11-24,Inactive
U01339,Yes,2024-03-23,Price
U01340,Yes,2024-07-11,Features
U01341,Yes,2024-11-01,Competition
U01342,Yes,2025-04-20,Inactive
U01343,Yes,2024-08-05,Price
U01344,Yes,2024-12-26,Features
U01345,Yes,2025-06-08,Inactive
U01346,Yes,2025-02-22,Features
U01347,Yes,2024-07-10,Competition
U01348,Yes,2024-11-01,Inactive
U01349,Yes,2024-09-05,Price
U01350,Yes,2024-12-24,Price
U01351,Yes,2025-02-06,Competition
U01352,Yes,2024-11-10,Features
U01353,Yes,2025-05-10,Competition
U01354,Yes,2024-09-15,Features
U01355,Yes,2024-12-20,Competition
U01356,No,,
U01357,Yes,2024-05-06,Inactive
U01358,Yes,2024-12-22,Competition
U01359,Yes,2024-12-10,Competition
U01360,Yes,2024-08-29,Inactive
U01361,Yes,2024-10-12,Price
U01362,Yes,2024-08-28,Competition
U01363,Yes,2024-05-25,Price
U01364,Yes,2024-12-20,Inactive
U01365,Yes,2024-11-17,Inactive
U01366,Yes,2024-12-22,Features
U01367,Yes,2025-06-11,Features
U01368,No,,
U01369,Yes,2024-09-06,Price
U01370,Yes,2025-01-27,Price
U01371,Yes,2024-12-16,Features
U01372,Yes,2024-08-19,Price
U01373,Yes,2024-10-21,Features
U01374,Yes,2025-01-13,Price
U01375,Yes,2025-01-09,Price
U01376,Yes,2024-06-14,Features
U01377,Yes,2024-11-11,Price
U01378,Yes,2024-10-04,Competition
U01379,Yes,2024-10-19,Competition
U01380,Yes,2025-09-10,Price
U01381,Yes,2025-01-04,Features
U01382,Yes,2025-05-28,Competition
U01383,Yes,2024-12-21,Features
U01384,Yes,2024-11-14,Features
U01385,Yes,2024-03-17,Inactive
U01386,Yes,2024-07-03,Inactive
U01387,Yes,2024-07-07,Price
U01388,Yes,2024-11-16,Competition
U01389,Yes,2024-10-26,Inactive
U01390,Yes,2024-09-02,Competition
U01391,Yes,2024-10-01,Features
U01392,No,,
U01393,Yes,2024-10-25,Features
U01394,Yes,2025-06-17,Price
U01395,Yes,2024-06-08,Features
U01396,Yes,2025-04-14,Inactive
U01397,Yes,2024-06-05,Inactive
U01398,Yes,2024-06-01,Price
U01399,No,,
U01400,Yes,2025-05-31,Inactive
U01401,Yes,2024-12-31,Price
U01402,Yes,2024-08-15,Inactive
U01403,Yes,2024-09-21,Inactive
U01404,Yes,2024-04-21,Price
U01405,Yes,2024-12-12,Competition
U01406,Yes,2024-07-29,Competition
U01407,Yes,2025-05-02,Features
U01408,Yes,2024-12-02,Price
U01409,Yes,2024-06-22,Features
U01410,Yes,2025-07-11,Price
U01411,Yes,2024-05-02,Price
U01412,Yes,2025-04-06,Inactive
U01413,Yes,2024-06-07,Inactive
U01414,Yes,2025-03-13,Inactive
U01415,Yes,2025-02-22,Features
U01416,Yes,2024-10-25,Competition
U01417,Yes,2024-08-14,Price
U01418,Yes,2024-09-11,Price
U01419,Yes,2024-06-20,Inactive
U01420,Yes,2024-11-20,Price
U01421,Yes,2025-02-27,Competition
U01422,Yes,2025-04-23,Competition
U01423,Yes,2024-09-18,Competition
U01424,Yes,2025-06-06,Inactive
U01425,Yes,2024-12-02,Competition
U01426,Yes,2024-03-19,Competition
U01427,No,,
U01428,Yes,2024-02-26,Features
U01429,Yes,2024-09-11,Features
U01430,Yes,2025-01-26,Competition
U01431,Yes,2024-06-06,Inactive
U01432,Yes,2024-07-09,Competition
U01433,Yes,2025-04-01,Competition
U01434,Yes,2025-02-25,Price
U01435,Yes,2025-03-30,Price
U01436,Yes,2024-08-25,Competition
U01437,No,,
U01438,No,,
U01439,Yes,2025-02-16,Inactive
U01440,Yes,2024-06-08,Competition
U01441,Yes,2025-01-02,Price
U01442,Yes,2025-10-03,Inactive
U01443,Yes,2024-09-26,Inactive
U01444,Yes,2024-11-19,Inactive
U01445,Yes,2024-06-06,Features
U01446,Yes,2025-02-16,Features
U01447,Yes,2024-08-01,Inactive
U01448,No,,
U01449,Yes,2024-09-26,Price
U01450,Yes,2024-10-18,Competition
U01451,Yes,2024-10-26,Features
U01452,Yes,2024-12-17,Price
U01453,No,,
U01454,Yes,2024-06-26,Inactive
U01455,Yes,2024-08-04,Competition
U01456,Yes,2024-08-26,Inactive
U01457,Yes,2024-04-22,Price
U01458,Yes,2025-01-16,Competition
U01459,Yes,2024-09-12,Inactive
U01460,Yes,2025-01-25,Price
U01461,Yes,2024-07-16,Competition
U01462,Yes,2025-02-17,Price
U01463,No,,
U01464,Yes,2025-03-15,Features
U01465,Yes,2025-03-06,Features
U01466,Yes,2024-11-14,Price
U01467,Yes,2024-08-23,Competition
U01468,Yes,2024-02-17,Features
U01469,Yes,2024-07-30,Competition
U01470,Yes,2024-09-19,Inactive
U01471,Yes,2024-12-15,Features
U01472,Yes,2024-12-27,Features
U01473,Yes,2025-01-09,Features
U01474,Yes,2024-07-23,Features
U01475,Yes,2024-12-11,Features
U01476,Yes,2024-10-22,Competition
U01477,Yes,2025-01-25,Features
U01478,No,,
U01479,Yes,2025-01-01,Features
U01480,Yes,2024-10-11,Competition
U01481,Yes,2024-10-23,Inactive
U01482,No,,
U01483,Yes,2025-03-13,Features
U01484,No,,
U01485,Yes,2025-03-01,Features
U01486,Yes,2024-08-15,Inactive
U01487,No,,
U01488,Yes,2025-10-14,Competition
U01489,Yes,2024-10-30,Inactive
U01490,Yes,2024-07-30,Competition
U01491,Yes,2025-01-04,Price
U01492,Yes,2025-03-22,Inactive
U01493,Yes,2024-07-13,Inactive
U01494,Yes,2025-05-10,Competition
U01495,Yes,2024-08-15,Features
U01496,No,,
U01497,Yes,2024-05-06,Features
U01498,Yes,2024-12-09,Inactive
U01499,Yes,2025-05-29,Inactive
U01500,Yes,2024-09-17,Inactive
U01501,Yes,2025-03-04,Price
U01502,No,,
U01503,Yes,2024-04-09,Features
U01504,Yes,2025-02-25,Competition
U01505,Yes,2024-08-18,Inactive
U01506,Yes,2024-08-27,Inactive
U01507,Yes,2025-01-24,Price
U01508,Yes,2025-01-04,Features
U01509,Yes,2024-10-15,Features
U01510,No,,
U01511,Yes,2024-06-11,Features
U01512,No,,
U01513,Yes,2024-10-14,Inactive
U01514,Yes,2024-12-10,Price
U01515,Yes,2024-12-31,Features
U01516,Yes,2024-06-27,Features
U01517,Yes,2025-01-05,Price
U01518,Yes,2025-03-23,Competition
U01519,Yes,2025-01-20,Price
U01520,Yes,2024-12-24,Price
U01521,Yes,2024-08-02,Inactive
U01522,Yes,2024-05-18,Features
U01523,Yes,2024-07-25,Features
U01524,Yes,2025-07-13,Price
U01525,Yes,2024-08-18,Competition
U01526,No,,
U01527,Yes,2025-01-15,Inactive
U01528,Yes,2024-04-09,Competition
U01529,Yes,2024-08-02,Price
U01530,Yes,2024-07-08,Inactive
U01531,Yes,2025-06-28,Price
U01532,Yes,2025-01-10,Competition
U01533,Yes,2024-11-03,Price
U01534,Yes,2024-06-09,Inactive
U01535,Yes,2024-08-16,Inactive
U01536,Yes,2025-01-23,Price
U01537,Yes,2025-05-26,Competition
U01538,Yes,2024-09-06,Features
U01539,Yes,2025-01-29,Competition
U01540,Yes,2025-04-03,Competition
U01541,Yes,2024-11-26,Inactive
U01542,Yes,2024-04-03,Inactive
U01543,Yes,2024-02-22,Features
U01544,Yes,2024-11-16,Inactive
U01545,Yes,2024-08-13,Inactive
U01546,Yes,2024-05-26,Inactive
