transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,transaction_status,refund_date
T000327,U00071,2025-02-04,457.91,Course,Pro,1,5,UPI,Completed,
T000328,U00072,2025-01-25,31.92,Course,Enterprise,2,15,UPI,Completed,
T000329,U00072,2025-04-01,391.14,Subscription,Pro,3,0,PayPal,Completed,
T000330,U00073,2024-04-21,0.0,Course,Enterprise,3,20,PayPal,Failed,
T000331,U00073,2024-05-24,258.17,Course,Analytics Add-on,2,20,PayPal,Completed,
T000332,U00073,2024-05-22,0.0,Software,Analytics Add-on,1,0,Net Banking,Failed,
T000333,U00073,2024-06-19,290.6,Course,Enterprise,2,10,PayPal,Completed,
T000334,U00073,2024-06-20,211.66,Subscription,Analytics Add-on,1,5,Card,Refunded,2024-06-25
T000335,U00073,2024-07-21,170.06,Software,Analytics Add-on,1,5,Net Banking,Completed,
T000336,U00073,2024-08-23,406.55,Course,Starter,3,10,PayPal,Refunded,2024-08-28
T000337,U00073,2024-09-18,126.99,Subscription,Enterprise,2,20,PayPal,Completed,
T000338,U00073,2024-09-16,265.88,Course,Starter,1,5,UPI,Completed,
T000339,U00073,2024-10-23,198.99,Subscription,Starter,1,15,PayPal,Completed,
T000340,U00073,2024-10-20,418.06,Course,Starter,3,15,Net Banking,Completed,
T000341,U00073,2024-11-20,382.45,Subscription,Starter,3,0,UPI,Completed,
T000342,U00073,2025-01-15,393.17,Subscription,Enterprise,3,15,PayPal,Completed,
T000343,U00073,2025-01-14,101.92,Course,Enterprise,1,10,Net Banking,Completed,
T000344,U00075,2024-02-19,327.01,Course,Analytics Add-on,3,20,PayPal,Completed,
T000345,U00076,2025-01-13,296.27,Accessories,Starter,3,20,Card,Completed,
T000346,U00076,2025-01-14,39.59,Subscription,Enterprise,1,20,Card,Completed,
T000347,U00076,2025-02-11,195.34,Subscription,Analytics Add-on,3,5,Card,Completed,
T000348,U00076,2025-03-10,380.48,Software,Analytics Add-on,3,5,PayPal,Completed,
T000349,U00077,2024-11-13,217.36,Course,Starter,2,0,Card,Refunded,2024-11-18
T000350,U00077,2024-11-12,356.18,Accessories,Enterprise,3,10,Card,Completed,
T000351,U00077,2024-12-11,360.13,Accessories,Starter,3,0,UPI,Completed,
T000352,U00077,2025-02-09,0.0,Software,Enterprise,3,15,Card,Failed,
T000353,U00077,2025-02-07,97.55,Software,Starter,1,20,PayPal,Completed,
T000354,U00077,2025-03-08,392.97,Accessories,Analytics Add-on,1,5,PayPal,Completed,
T000355,U00078,2025-01-19,90.32,Software,Pro,2,0,UPI,Refunded,2025-01-26
T000356,U00078,2025-01-21,171.8,Course,Analytics Add-on,3,20,Net Banking,Completed,
T000357,U00078,2025-02-22,214.52,Subscription,Enterprise,2,15,Net Banking,Completed,
T000358,U00078,2025-02-23,124.05,Software,Pro,3,15,Net Banking,Completed,
T000359,U00079,2024-12-25,61.4,Subscription,Pro,2,15,PayPal,Refunded,2024-12-31
T000360,U00079,2024-12-25,264.87,Course,Starter,2,10,Card,Completed,
T000361,U00079,2025-02-23,133.94,Accessories,Analytics Add-on,1,10,PayPal,Completed,
T000362,U00080,2025-01-08,304.45,Software,Enterprise,3,5,Net Banking,Completed,
T000363,U00080,2025-01-08,0.0,Software,Pro,2,15,Net Banking,Failed,
T000364,U00081,2024-08-13,478.83,Software,Pro,3,0,UPI,Completed,
T000365,U00081,2024-08-14,128.98,Subscription,Enterprise,2,20,Net Banking,Completed,
T000366,U00081,2024-09-10,0.0,Software,Pro,3,0,Card,Failed,
T000367,U00081,2024-11-09,259.72,Software,Enterprise,3,5,Card,Completed,
T000368,U00081,2024-11-08,266.33,Software,Starter,2,15,UPI,Completed,
T000369,U00081,2025-02-05,263.78,Accessories,Enterprise,1,20,PayPal,Completed,
T000370,U00081,2025-02-05,0.0,Subscription,Pro,2,10,UPI,Failed,
T000371,U00081,2025-03-12,411.03,Software,Starter,2,20,Net Banking,Completed,
T000372,U00081,2025-04-11,165.93,Subscription,Starter,3,20,PayPal,Completed,
T000373,U00081,2025-04-12,0.0,Course,Starter,3,15,UPI,Failed,
T000374,U00081,2025-05-09,102.9,Accessories,Starter,3,10,PayPal,Completed,
T000375,U00081,2025-07-13,337.2,Software,Enterprise,2,5,PayPal,Completed,
T000376,U00082,2024-08-29,0.0,Subscription,Analytics Add-on,3,5,Net Banking,Failed,
T000377,U00082,2024-09-30,432.09,Accessories,Enterprise,2,20,UPI,Completed,
T000378,U00082,2024-11-29,0.0,Course,Pro,1,5,Card,Failed,
T000379,U00082,2024-11-29,293.33,Accessories,Starter,2,20,Card,Completed,
T000380,U00082,2024-12-27,180.87,Accessories,Pro,3,0,Card,Completed,
T000381,U00082,2024-12-27,297.96,Software,Enterprise,1,0,Card,Completed,
T000382,U00083,2024-09-23,367.92,Accessories,Enterprise,2,15,Net Banking,Completed,
T000383,U00084,2024-09-10,232.48,Course,Enterprise,2,0,Card,Completed,
T000384,U00084,2024-09-12,296.05,Accessories,Pro,2,20,UPI,Completed,
T000385,U00084,2024-10-13,46.09,Software,Enterprise,2,0,Card,Completed,
T000386,U00084,2024-10-10,453.87,Software,Starter,3,15,Net Banking,Completed,
T000387,U00084,2024-12-16,174.35,Accessories,Pro,2,10,UPI,Completed,
T000388,U00084,2025-01-14,80.21,Course,Pro,2,20,Card,Completed,
T000389,U00085,2024-11-07,214.54,Course,Analytics Add-on,1,20,UPI,Completed,
T000390,U00085,2024-11-06,60.21,Subscription,Pro,2,5,Net Banking,Completed,
T000391,U00086,2024-07-30,480.62,Subscription,Starter,1,10,Net Banking,Refunded,2024-08-06
T000392,U00086,2024-07-31,0.0,Software,Starter,2,15,Card,Failed,
T000393,U00086,2024-10-29,0.0,Course,Enterprise,1,10,UPI,Failed,
T000394,U00086,2024-10-28,128.05,Software,Enterprise,2,0,Card,Completed,
T000395,U00086,2024-11-29,215.03,Subscription,Pro,3,5,UPI,Completed,
T000396,U00086,2024-12-27,60.8,Course,Starter,3,10,Card,Refunded,2024-12-31
T000397,U00086,2025-01-31,0.0,Subscription,Pro,3,0,Net Banking,Failed,
T000398,U00086,2025-02-24,220.57,Subscription,Enterprise,3,15,UPI,Completed,
T000399,U00086,2025-03-27,428.62,Course,Analytics Add-on,1,10,Net Banking,Completed,
T000400,U00088,2024-09-02,69.6,Software,Pro,2,5,PayPal,Completed,
T000401,U00088,2024-10-03,172.29,Subscription,Enterprise,3,0,Net Banking,Completed,
T000402,U00088,2024-11-03,422.59,Course,Analytics Add-on,3,10,PayPal,Completed,
T000403,U00088,2024-11-06,0.0,Software,Enterprise,1,20,UPI,Failed,
T000404,U00088,2024-12-30,80.05,Accessories,Enterprise,3,5,UPI,Completed,
T000405,U00088,2024-12-31,452.66,Subscription,Analytics Add-on,1,5,PayPal,Completed,
T000406,U00088,2025-02-01,296.86,Course,Analytics Add-on,2,20,PayPal,Completed,
T000407,U00089,2024-12-29,389.35,Software,Enterprise,2,0,Net Banking,Completed,
T000408,U00089,2024-12-27,31.07,Course,Enterprise,3,20,PayPal,Completed,
T000409,U00089,2025-03-01,232.04,Subscription,Pro,2,10,Card,Completed,
T000410,U00089,2025-03-28,218.52,Course,Analytics Add-on,1,10,PayPal,Completed,
T000411,U00089,2025-03-31,208.82,Course,Pro,3,20,Net Banking,Completed,
T000412,,2025-05-02,22.22,Subscription,Analytics Add-on,1,10,UPI,Completed,
T000413,U00089,2025-04-30,463.19,Course,Analytics Add-on,1,5,Card,Completed,
T000414,U00090,2024-03-05,0.0,Subscription,Starter,2,15,UPI,Failed,
T000415,U00090,2024-03-05,498.1,Accessories,Starter,1,10,Card,Completed,
T000416,U00090,2024-04-06,254.96,Accessories,Analytics Add-on,1,10,UPI,Completed,
T000417,U00090,2024-04-08,428.24,Subscription,Starter,1,15,Card,Completed,
T000418,U00090,2024-05-06,328.87,Course,Analytics Add-on,2,20,Net Banking,Refunded,2024-05-12
T000419,U00090,2024-05-06,336.56,Subscription,Analytics Add-on,3,20,Net Banking,Completed,
T000420,U00091,2024-10-30,415.12,Subscription,Enterprise,3,20,PayPal,Completed,
T000421,U00091,2024-12-30,0.0,Subscription,Enterprise,3,10,Card,Failed,
T000422,U00091,2024-12-29,323.39,Course,Starter,1,0,Card,Completed,
T000423,U00091,2025-01-30,100.49,Course,Enterprise,2,0,UPI,Refunded,2025-02-06
T000424,U00091,2025-03-02,203.55,Software,Pro,2,0,UPI,Refunded,2025-03-07
T000425,U00091,2025-04-02,497.76,Course,Analytics Add-on,1,15,PayPal,Completed,
T000426,U00091,2025-04-03,291.37,Subscription,Enterprise,1,0,UPI,Completed,
T000427,U00091,2025-05-01,400.73,Software,Enterprise,1,10,Net Banking,Completed,
T000428,U00091,2025-05-03,87.45,Subscription,Starter,1,20,UPI,Completed,
T000429,U00092,2024-04-03,474.17,Software,Analytics Add-on,2,15,Card,Completed,
T000430,U00092,2024-04-03,233.81,Software,Analytics Add-on,3,0,Net Banking,Completed,
T000431,U00092,2024-05-08,194.12,Accessories,Pro,3,0,PayPal,Completed,
T000432,U00092,2024-06-03,124.51,Software,Analytics Add-on,2,10,PayPal,Completed,
T000433,U00092,2024-06-01,347.68,Subscription,Starter,2,20,PayPal,Completed,
T000434,U00092,2024-07-02,298.11,Software,Enterprise,1,20,PayPal,Completed,
T000435,U00092,2024-07-04,210.27,Software,Enterprise,2,20,Card,Completed,
T000436,U00092,2024-08-03,337.32,Course,Starter,3,5,PayPal,Completed,
T000437,U00092,2024-09-02,36.09,Course,Starter,3,10,UPI,Completed,
T000438,U00092,2024-11-04,256.65,Course,Analytics Add-on,1,20,Net Banking,Completed,
T000439,U00093,2024-12-26,79.4,Accessories,Analytics Add-on,3,10,UPI,Completed,
T000440,U00093,2024-12-26,84.03,Subscription,Enterprise,1,10,Card,Completed,
T000441,U00094,2024-10-04,200.21,Software,Starter,1,0,PayPal,Completed,
T000442,U00094,2024-11-05,247.41,Accessories,Pro,2,15,Net Banking,Completed,
T000443,U00094,2024-11-08,240.18,Course,Starter,2,0,UPI,Completed,
T000444,,2024-12-04,104.31,Course,Analytics Add-on,1,20,Card,Refunded,2024-12-09
T000445,U00095,2024-07-25,245.32,Software,Pro,3,0,PayPal,Completed,
T000446,U00096,2024-06-10,416.12,Accessories,Starter,2,0,UPI,Completed,
T000447,U00096,2024-07-11,301.55,Accessories,Starter,2,10,PayPal,Refunded,2024-07-17
T000448,U00096,2024-08-13,444.57,Subscription,Starter,2,0,Card,Completed,
T000449,U00096,2024-08-12,221.19,Course,Pro,3,5,Card,Completed,
T000450,U00096,2024-09-08,158.13,Subscription,Starter,2,0,Net Banking,Completed,
T000451,U00096,2024-09-09,30.51,Accessories,Pro,1,20,UPI,Completed,
T000452,U00096,2024-10-06,0.0,Software,Analytics Add-on,3,0,UPI,Failed,
T000453,U00096,2024-12-09,211.9,Subscription,Pro,1,0,UPI,Completed,
T000454,U00096,2024-12-06,444.66,Course,Analytics Add-on,1,5,Net Banking,Completed,
T000455,U00096,2025-01-09,365.81,Subscription,Analytics Add-on,3,5,Card,Completed,
T000456,U00096,2025-02-07,312.72,Accessories,Pro,3,5,PayPal,Completed,
T000457,U00096,2025-02-06,394.03,Software,Enterprise,1,15,Net Banking,Completed,
T000458,U00096,2025-03-06,204.6,Software,Starter,1,20,Net Banking,Completed,
T000459,U00096,2025-03-03,146.34,Course,Enterprise,1,10,Net Banking,Completed,
T000460,U00096,2025-04-05,48.13,Subscription,Pro,1,5,Net Banking,Completed,
T000461,U00096,2025-04-05,393.83,Accessories,Enterprise,2,20,UPI,Completed,
T000462,U00097,2024-08-18,0.0,Accessories,Pro,1,15,Net Banking,Failed,
T000463,U00097,2024-08-19,207.54,Subscription,Enterprise,1,10,PayPal,Completed,
T000464,U00098,2024-04-21,344.55,Accessories,Enterprise,2,15,PayPal,Completed,
T000465,U00098,2024-04-22,112.31,Course,Starter,1,20,Net Banking,Completed,
T000466,U00099,2024-03-28,0.0,Accessories,Enterprise,2,5,PayPal,Failed,
T000467,U00099,2024-03-28,119.53,Accessories,Starter,2,15,Card,Completed,
T000468,U00099,2024-04-22,241.95,Accessories,Pro,3,5,PayPal,Completed,
T000469,U00099,2024-06-22,377.03,Course,Analytics Add-on,2,10,PayPal,Completed,
T000470,,2024-06-24,215.54,Subscription,Analytics Add-on,1,20,Net Banking,Completed,
T000471,U00100,2024-04-30,338.99,Subscription,Analytics Add-on,3,10,Card,Completed,
T000472,U00100,2024-05-03,43.92,Subscription,Pro,2,0,UPI,Completed,
T000473,U00100,2024-05-29,33.22,Subscription,Analytics Add-on,3,15,Card,Completed,
T000474,U00100,2024-05-29,0.0,Accessories,Pro,2,20,Net Banking,Failed,
T000475,U00102,2024-06-21,200.02,Accessories,Starter,3,15,Card,Completed,
T000476,U00103,2024-03-10,493.32,Course,Analytics Add-on,3,15,UPI,Completed,
T000477,U00103,2024-03-08,308.1,Subscription,Enterprise,3,10,Net Banking,Completed,
T000478,U00104,2024-03-15,486.38,Software,Analytics Add-on,2,15,UPI,Completed,
T000479,U00104,2024-04-16,254.29,Course,Enterprise,3,20,PayPal,Completed,
T000480,U00104,2024-05-16,498.07,Course,Enterprise,2,0,PayPal,Completed,
T000481,U00104,2024-06-16,0.0,Software,Analytics Add-on,3,0,UPI,Failed,
T000482,U00104,2024-06-15,410.77,Software,Pro,3,5,PayPal,Completed,
T000483,U00104,2024-08-11,207.7,Course,Pro,2,20,Net Banking,Completed,
T000484,U00104,2024-08-11,436.62,Software,Analytics Add-on,3,0,UPI,Completed,
T000485,U00105,2024-04-30,105.75,Course,Starter,2,20,UPI,Refunded,2024-05-04
T000486,U00105,2024-04-30,154.26,Course,Pro,3,0,PayPal,Completed,
T000487,U00105,2024-06-01,0.0,Software,Analytics Add-on,1,0,Net Banking,Failed,
T000488,U00105,2024-07-03,279.04,Software,Pro,3,5,PayPal,Completed,
T000489,U00105,2024-07-03,257.28,Accessories,Pro,3,10,Card,Refunded,2024-07-08
T000490,U00105,2024-10-31,187.05,Course,Enterprise,3,5,UPI,Completed,
T000491,U00105,2024-10-28,296.76,Subscription,Enterprise,1,5,UPI,Completed,
T000492,U00106,2024-08-28,221.28,Subscription,Pro,2,5,Card,Completed,
T000493,U00106,2024-08-31,0.0,Software,Enterprise,3,5,UPI,Failed,
T000494,U00106,2024-11-03,220.51,Course,Enterprise,3,10,Card,Completed,
T000495,U00106,2024-10-31,35.33,Software,Pro,1,0,Card,Completed,
T000496,U00106,2024-11-28,73.96,Course,Pro,2,5,PayPal,Completed,
T000497,U00106,2024-11-29,150.33,Software,Pro,2,10,Net Banking,Completed,
T000498,U00107,2024-02-19,170.54,Software,Pro,3,10,Card,Completed,
T000499,U00107,2024-03-22,435.24,Course,Starter,1,20,Net Banking,Completed,
T000500,U00107,2024-04-19,165.97,Subscription,Pro,2,10,Net Banking,Completed,
T000501,U00108,2024-07-20,118.44,Course,Analytics Add-on,3,20,UPI,Refunded,2024-07-24
T000502,U00108,2024-09-17,481.97,Subscription,Pro,2,5,UPI,Completed,
T000503,U00109,2024-03-17,457.12,Accessories,Analytics Add-on,1,5,PayPal,Completed,
T000504,U00109,2024-03-18,88.21,Accessories,Starter,2,0,UPI,Completed,
T000505,,2024-04-19,25.74,Accessories,Pro,1,10,PayPal,Completed,
T000506,U00109,2024-05-19,337.86,Subscription,Starter,2,10,PayPal,Completed,
T000507,U00109,2024-06-20,435.77,Course,Pro,1,20,UPI,Completed,
T000508,U00110,2024-09-02,492.18,Accessories,Analytics Add-on,3,10,PayPal,Completed,
T000509,U00111,2024-04-15,286.0,Course,Starter,1,5,Net Banking,Completed,
T000510,,2024-04-15,317.32,Accessories,Pro,3,10,PayPal,Completed,
T000511,U00111,2024-06-17,0.0,Subscription,Analytics Add-on,1,15,Card,Failed,
T000512,U00112,2024-01-19,203.78,Accessories,Pro,3,0,Net Banking,Completed,
T000513,U00112,2024-01-19,41.57,Course,Pro,2,5,Card,Completed,
T000514,U00112,2024-02-17,496.75,Subscription,Enterprise,3,10,Net Banking,Completed,
T000515,U00113,2024-02-24,0.0,Accessories,Enterprise,1,15,Card,Failed,
T000516,U00113,2024-02-23,338.38,Subscription,Analytics Add-on,2,15,Net Banking,Refunded,2024-02-28
T000517,U00113,2024-04-25,97.61,Subscription,Pro,2,15,UPI,Completed,
T000518,U00113,2024-04-23,309.82,Course,Starter,2,20,Card,Completed,
T000519,U00114,2024-09-18,177.13,Subscription,Pro,1,15,Net Banking,Completed,
T000520,U00114,2024-10-22,0.0,Software,Enterprise,3,20,UPI,Failed,
T000521,U00114,2024-10-23,246.8,Subscription,Enterprise,3,15,UPI,Completed,
T000522,U00114,2024-11-24,130.44,Accessories,Pro,2,0,PayPal,Refunded,2024-11-28
T000523,U00114,2024-12-20,398.71,Subscription,Pro,1,0,UPI,Completed,
T000524,U00114,2024-12-20,309.92,Accessories,Starter,2,15,Net Banking,Completed,
T000525,U00114,2025-01-23,389.68,Course,Enterprise,3,0,Card,Completed,
T000526,U00117,2024-08-20,321.49,Course,Starter,1,5,UPI,Completed,
T000527,U00118,2024-06-16,387.63,Software,Starter,2,0,PayPal,Refunded,2024-06-21
T000528,U00118,2024-06-15,294.13,Software,Pro,3,20,PayPal,Completed,
T000529,U00118,2024-07-18,0.0,Software,Pro,2,5,UPI,Failed,
T000530,U00118,2024-07-17,296.0,Accessories,Enterprise,1,5,PayPal,Completed,
T000531,U00118,2024-08-17,161.11,Course,Enterprise,2,20,Card,Completed,
T000532,U00118,2024-09-14,79.78,Accessories,Enterprise,2,20,Net Banking,Completed,
T000533,U00118,2024-11-14,480.66,Accessories,Starter,3,15,Card,Completed,
T000534,U00118,2024-11-16,93.77,Software,Enterprise,1,15,Net Banking,Completed,
T000535,U00119,2024-06-13,252.46,Subscription,Starter,3,15,PayPal,Completed,
T000536,U00119,2024-07-14,0.0,Software,Analytics Add-on,2,15,PayPal,Failed,
T000537,U00119,2024-08-14,227.72,Subscription,Starter,1,20,Net Banking,Completed,
T000538,U00119,2024-08-14,412.83,Subscription,Enterprise,1,0,Net Banking,Refunded,2024-08-18
T000539,U00119,2024-10-14,197.43,Software,Pro,1,20,UPI,Completed,
T000540,U00119,2024-10-13,91.87,Subscription,Analytics Add-on,2,20,Card,Refunded,2024-10-19
T000541,U00119,2024-11-11,158.19,Course,Starter,1,15,PayPal,Completed,
T000542,U00120,2024-02-20,0.0,Subscription,Pro,3,20,PayPal,Failed,
T000543,U00120,2024-02-19,0.0,Software,Enterprise,2,10,PayPal,Failed,
T000544,U00121,2024-01-10,385.64,Subscription,Analytics Add-on,3,20,UPI,Completed,
T000545,U00122,2024-11-17,89.24,Software,Analytics Add-on,1,5,PayPal,Completed,
T000546,U00122,2024-11-18,447.15,Accessories,Analytics Add-on,2,15,Net Banking,Completed,
T000547,U00122,2025-01-19,239.44,Accessories,Pro,3,0,UPI,Completed,
T000548,U00123,2024-11-18,415.35,Course,Enterprise,1,0,Card,Completed,
T000549,U00123,2024-12-18,165.21,Software,Enterprise,2,20,Net Banking,Completed,
T000550,U00123,2025-03-18,261.26,Course,Enterprise,2,10,UPI,Completed,
T000551,U00123,2025-03-16,20.66,Subscription,Enterprise,3,15,Card,Completed,
T000552,U00124,2024-05-04,434.23,Course,Starter,2,0,PayPal,Completed,
T000553,U00124,2024-05-02,268.18,Course,Starter,1,0,UPI,Completed,
T000554,U00124,2024-07-03,183.19,Course,Analytics Add-on,1,0,UPI,Completed,
T000555,U00124,2024-07-27,290.84,Subscription,Analytics Add-on,2,15,Card,Completed,
T000556,U00124,2024-09-24,395.23,Subscription,Starter,2,20,PayPal,Completed,
T000557,U00124,2024-09-25,455.24,Software,Analytics Add-on,2,10,Card,Completed,
T000558,U00124,2024-11-26,326.41,Software,Starter,1,10,Card,Completed,
T000559,U00124,2024-11-28,364.33,Software,Enterprise,1,15,Net Banking,Completed,
T000560,U00124,2024-12-27,75.92,Course,Analytics Add-on,2,5,UPI,Completed,
T000561,U00125,2024-07-27,398.65,Subscription,Starter,3,10,Card,Completed,
T000562,U00125,2024-07-29,335.75,Software,Enterprise,2,5,Card,Refunded,2024-08-03
T000563,U00125,2024-08-24,194.49,Course,Pro,3,0,Card,Completed,
T000564,U00126,2024-08-11,0.0,Course,Starter,1,5,PayPal,Failed,
T000565,U00126,2024-08-12,467.45,Subscription,Enterprise,3,0,PayPal,Completed,
T000566,U00126,2024-09-16,0.0,Course,Pro,1,5,Net Banking,Failed,
T000567,U00126,2024-09-14,472.35,Course,Enterprise,3,10,Card,Refunded,2024-09-20
T000568,U00126,2024-10-08,472.84,Software,Starter,2,15,PayPal,Completed,
T000569,U00126,2025-01-08,351.73,Subscription,Enterprise,1,20,Card,Completed,
T000570,U00126,2025-01-09,373.73,Software,Analytics Add-on,3,0,PayPal,Completed,
T000571,U00126,2025-04-13,99.75,Software,Analytics Add-on,3,20,UPI,Completed,
T000572,U00126,2025-04-12,454.67,Course,Analytics Add-on,1,10,Card,Completed,
T000573,U00128,2024-06-01,0.0,Subscription,Starter,1,5,Net Banking,Failed,
T000574,U00128,2024-05-31,273.03,Subscription,Analytics Add-on,1,5,PayPal,Completed,
T000575,U00129,2024-06-03,0.0,Course,Pro,3,20,Card,Failed,
T000576,U00129,2024-06-01,413.13,Subscription,Analytics Add-on,2,0,UPI,Completed,
T000577,U00129,2024-06-27,0.0,Accessories,Enterprise,1,0,Card,Failed,
T000578,U00129,2024-06-29,42.45,Software,Starter,1,20,Card,Refunded,2024-07-04
T000579,U00129,2024-08-28,127.41,Course,Analytics Add-on,3,20,Net Banking,Completed,
T000580,U00129,2024-09-30,232.84,Subscription,Pro,2,20,Net Banking,Completed,
T000581,U00129,2024-10-30,83.04,Software,Analytics Add-on,2,5,UPI,Completed,
T000582,U00129,2024-10-30,23.8,Accessories,Pro,1,20,Card,Completed,
T000583,U00129,2024-11-30,485.36,Subscription,Starter,1,20,Net Banking,Completed,
T000584,U00129,2024-12-25,359.93,Accessories,Starter,3,20,Net Banking,Completed,
T000585,U00129,2024-12-26,313.34,Accessories,Starter,2,10,PayPal,Refunded,2025-01-01
T000586,U00129,2025-01-25,163.71,Subscription,Enterprise,3,15,Net Banking,Refunded,2025-01-30
T000587,U00129,2025-03-28,427.96,Accessories,Enterprise,1,10,UPI,Completed,
T000588,U00130,2024-12-22,476.85,Subscription,Enterprise,3,15,Net Banking,Completed,
T000589,U00130,2025-01-18,250.47,Accessories,Pro,2,0,Net Banking,Completed,
T000590,U00130,2025-01-18,431.29,Subscription,Starter,3,10,Card,Completed,
T000591,U00130,2025-02-20,486.16,Accessories,Enterprise,2,0,PayPal,Completed,
T000592,U00130,2025-03-24,495.99,Course,Analytics Add-on,1,10,Net Banking,Completed,
T000593,U00130,2025-04-24,83.41,Software,Analytics Add-on,1,15,Card,Completed,
T000594,U00130,2025-05-21,444.99,Subscription,Pro,3,0,Net Banking,Completed,
T000595,U00131,2024-08-16,268.51,Subscription,Pro,2,0,Net Banking,Completed,
T000596,U00131,2024-08-15,369.04,Subscription,Starter,1,20,UPI,Completed,
