user_id,signup_date,acquisition_channel,campaign,country,city,device,subscription_plan,gender,age_group
U00309,2024-02-12,LinkedIn,CMP111,Germany,Berlin,Tablet,Free,Male,25-34
U00310,2024-12-20,LinkedIn,CMP109,Canada,Toronto,Mobile,Premium,Female,18-24
U00311,2024-04-01,Organic,CMP107,UK,London,Tablet,Basic,Male,35-44
U00312,2024-03-24,Google Ads,CMP119,Canada,Vancouver,Tablet,Premium,Female,45-54
U00313,2024-03-12,Black Friday,CMP103,Australia,Melbourne,Mobile,Free,Female,25-34
U00314,2024-02-08,Referral,CMP120,UK,Manchester,Desktop,Free,Female,45-54
U00315,2024-09-08,Facebook,CMP118,USA,Austin,Desktop,Free,Female,18-24
U00316,2024-11-12,Google Ads,CMP103,UK,London,Desktop,Free,Female,25-34
U00317,2024-07-18,Facebook,CMP104,UK,London,Mobile,Basic,Female,35-44
U00318,2024-05-18,Google Ads,CMP103,India,Chennai,Desktop,Basic,Female,18-24
U00319,2024-01-14,Facebook,CMP118,India,Chennai,Tablet,Premium,Female,45-54
U00320,2024-01-07,LinkedIn,CMP113,UK,London,Tablet,Premium,Male,25-34
U00321,2024-12-16,Google Ads,CMP105,Germany,Munich,Desktop,Basic,Female,25-34
U00322,2024-02-02,LinkedIn,CMP109,USA,Austin,Desktop,Basic,Male,35-44
U00323,2024-05-08,Black Friday,CMP116,USA,Seattle,Tablet,Free,Female,18-24
U00324,2024-03-10,Organic,CMP113,UK,Manchester,Tablet,Basic,Female,45-54
U00325,2024-06-20,Black Friday,CMP120,Germany,Berlin,Desktop,Basic,Male,45-54
U00326,2024-06-09,LinkedIn,CMP111,USA,Austin,Tablet,Premium,Female,25-34
U00327,2024-06-15,Facebook,CMP113,Germany,Munich,Mobile,Premium,Male,25-34
U00328,2024-12-15,Organic,CMP115,Canada,Toronto,Desktop,Basic,Male,45-54
U00329,2024-12-10,Google Ads,CMP110,Germany,Berlin,Desktop,Premium,Male,45-54
U00330,2024-07-12,LinkedIn,CMP120,India,Coimbatore,Tablet,Basic,Female,18-24
U00331,2024-07-03,Referral,CMP120,Australia,Sydney,Mobile,Free,Female,25-34
U00332,2024-11-27,Organic,CMP119,Canada,Vancouver,Desktop,Basic,Male,18-24
U00333,2024-02-20,Google Ads,CMP117,UK,London,Desktop,Basic,Female,45-54
U00334,2024-12-13,Black Friday,CMP117,Canada,Toronto,Desktop,Free,Female,18-24
U00335,2024-05-31,Organic,CMP104,Germany,Berlin,Desktop,Basic,Female,45-54
U00336,2024-04-15,LinkedIn,CMP112,Canada,Vancouver,Mobile,Basic,Female,35-44
U00337,2024-02-04,Organic,CMP104,UK,London,Desktop,Premium,Male,25-34
U00338,2024-05-04,Google Ads,CMP118,Canada,Toronto,Desktop,Premium,Female,45-54
U00339,2024-04-28,Black Friday,CMP106,Germany,Berlin,Tablet,Premium,Female,45-54
U00340,2024-01-15,Referral,CMP107,Australia,Melbourne,Tablet,Basic,Female,18-24
U00341,2024-12-26,Google Ads,CMP109,USA,Seattle,Mobile,Premium,Male,25-34
U00342,2024-07-06,Google Ads,CMP115,UK,London,Desktop,Premium,Female,35-44
U00343,2024-11-01,Referral,CMP113,Germany,Berlin,Desktop,Basic,Female,25-34
U00344,2024-12-10,Facebook,CMP120,Australia,Sydney,Tablet,Free,Female,18-24
U00345,2024-05-02,Organic,CMP106,UK,Manchester,Tablet,Free,Female,45-54
U00346,2024-11-01,Referral,CMP113,USA,Austin,Mobile,Basic,Male,25-34
U00347,2024-09-07,Google Ads,CMP106,UK,Manchester,Desktop,Premium,Male,35-44
U00348,2024-01-05,Google Ads,CMP107,Germany,Munich,Tablet,Premium,Female,45-54
U00349,2024-12-16,LinkedIn,CMP115,Germany,Munich,Mobile,Free,Male,25-34
U00350,2024-05-29,Facebook,CMP108,India,Bengaluru,Desktop,Free,Female,45-54
U00351,2024-10-08,Organic,CMP119,Canada,Toronto,Desktop,Premium,Female,18-24
U00352,2024-08-13,Google Ads,CMP114,Canada,Toronto,Tablet,Premium,Male,35-44
U00353,2024-01-17,Facebook,CMP112,Germany,Berlin,Desktop,Free,Male,25-34
U00354,2024-10-28,Facebook,CMP120,Australia,Melbourne,Mobile,Premium,Male,25-34
U00355,2024-04-15,Referral,CMP112,India,Bengaluru,Desktop,Premium,Male,35-44
U00356,2024-12-26,Facebook,CMP119,UK,Manchester,Tablet,Premium,Male,25-34
U00357,2024-07-29,Facebook,CMP105,India,Bengaluru,Mobile,Free,Male,35-44
U00358,2024-05-06,LinkedIn,CMP116,Australia,Sydney,Tablet,Premium,Female,45-54
U00359,2024-07-11,Organic,CMP103,Germany,Munich,Tablet,Premium,Female,35-44
U00360,2024-08-20,Facebook,CMP119,Germany,Berlin,Tablet,Free,Female,35-44
U00361,2024-02-02,LinkedIn,CMP107,Canada,Vancouver,Mobile,Basic,Female,35-44
U00362,2024-05-25,Referral,CMP119,UK,London,Tablet,Basic,Female,18-24
U00363,2024-01-24,Black Friday,CMP115,India,Chennai,Mobile,Free,Female,45-54
U00364,2024-01-01,Google Ads,CMP105,Germany,Munich,Mobile,Basic,Male,35-44
U00365,2024-05-08,Facebook,CMP106,India,Chennai,Desktop,Premium,Female,25-34
U00366,2024-08-07,Organic,CMP104,Australia,Sydney,Mobile,Basic,Male,25-34
U00367,2024-10-30,Referral,CMP115,USA,New York,Mobile,Premium,Female,18-24
U00368,2024-08-04,Google Ads,CMP116,Australia,Sydney,Mobile,Basic,Male,18-24
U00369,2024-02-22,Facebook,CMP110,UK,London,Desktop,Free,Male,18-24
U00370,2024-09-28,Organic,CMP120,Canada,Toronto,Desktop,Basic,Male,25-34
U00371,2024-07-29,Black Friday,CMP115,Canada,Toronto,Mobile,Free,Male,18-24
U00372,2024-10-28,LinkedIn,CMP112,Australia,Melbourne,Desktop,Free,Male,35-44
U00373,2024-11-26,Google Ads,CMP118,India,Bengaluru,Tablet,Premium,Female,18-24
U00374,2024-12-03,Google Ads,CMP117,UK,London,Tablet,Basic,Female,18-24
U00375,2024-05-02,LinkedIn,CMP104,Germany,Berlin,Desktop,Premium,Male,18-24
U00376,2024-07-03,Google Ads,CMP113,UK,Manchester,Desktop,Premium,Male,45-54
U00377,2024-02-07,Referral,CMP103,India,Chennai,Desktop,Free,Male,18-24
U00378,2024-07-22,Facebook,CMP117,Canada,Vancouver,Desktop,Premium,Female,18-24
U00379,2024-11-23,Referral,CMP120,Canada,Toronto,Desktop,Free,Female,18-24
U00380,2024-09-18,Google Ads,CMP118,USA,Austin,Desktop,Premium,Male,35-44
U00381,2024-12-23,Black Friday,CMP108,Germany,Berlin,Mobile,Free,Female,18-24
U00382,2024-08-20,Referral,CMP102,Canada,Vancouver,Tablet,Premium,Male,18-24
U00383,2024-01-07,Google Ads,CMP101,Australia,Sydney,Desktop,Basic,Female,25-34
U00384,2024-07-09,Black Friday,CMP109,USA,Seattle,Mobile,Free,Female,45-54
U00385,2024-05-19,Organic,CMP109,Canada,Toronto,Desktop,Basic,Female,18-24
U00386,2024-09-12,Google Ads,CMP112,Canada,Toronto,Desktop,Free,Male,25-34
U00387,2024-09-17,Organic,CMP101,India,Chennai,Mobile,Basic,Female,45-54
U00388,2024-03-17,Organic,CMP118,USA,Seattle,Tablet,Premium,Female,25-34
U00389,2024-06-13,LinkedIn,CMP111,USA,Austin,Mobile,Premium,Female,18-24
U00390,2024-09-14,Organic,CMP106,Australia,Sydney,Tablet,Free,Female,18-24
U00391,2024-08-26,Facebook,CMP111,UK,London,Tablet,Basic,Male,35-44
U00392,2024-04-12,Referral,CMP110,UK,London,Desktop,Basic,Female,25-34
U00393,2024-10-06,Google Ads,CMP101,USA,Austin,Mobile,Free,Female,18-24
U00394,2024-06-20,Black Friday,CMP113,India,Bengaluru,Tablet,Basic,Male,25-34
U00395,2024-09-28,LinkedIn,CMP116,USA,New York,Mobile,Premium,Female,18-24
U00396,2024-01-23,Referral,CMP114,USA,Seattle,Desktop,Basic,Male,18-24
U00397,2024-09-15,Black Friday,CMP113,USA,New York,Tablet,Premium,Male,45-54
U00398,2024-12-05,Google Ads,CMP110,USA,Austin,Desktop,Basic,Female,35-44
U00399,2024-08-19,Google Ads,CMP103,UK,London,Mobile,Premium,Male,25-34
U00400,2024-02-24,LinkedIn,CMP115,USA,Austin,Desktop,Free,Female,25-34
U00401,2024-08-19,LinkedIn,CMP109,UK,London,Mobile,Free,Female,18-24
U00402,2024-04-20,Google Ads,CMP103,UK,London,Desktop,Basic,Male,35-44
U00403,2024-05-13,Organic,CMP113,USA,Austin,Tablet,Premium,Male,18-24
U00404,2024-08-24,Google Ads,CMP104,India,Chennai,Mobile,Free,Male,25-34
U00405,2024-07-24,Black Friday,CMP103,UK,Manchester,Mobile,Free,Male,25-34
U00406,2024-11-26,Google Ads,CMP103,Germany,Munich,Mobile,Free,Female,18-24
U00407,2024-03-27,LinkedIn,CMP113,Canada,Vancouver,Mobile,Basic,Female,25-34
U00408,2024-06-30,Google Ads,CMP109,USA,Austin,Desktop,Free,Male,25-34
U00409,2024-11-27,LinkedIn,CMP114,UK,Manchester,Mobile,Free,Female,45-54
U00410,2024-03-11,Google Ads,CMP117,Germany,Berlin,Tablet,Premium,Male,45-54
U00411,2024-07-02,Referral,CMP116,Germany,Munich,Tablet,Premium,Female,45-54
U00412,2024-05-18,Organic,CMP111,USA,Seattle,Mobile,Free,Female,18-24
U00413,2024-08-29,Facebook,CMP119,Canada,Toronto,Mobile,Free,Male,25-34
U00414,2024-05-16,Black Friday,CMP102,Canada,Toronto,Tablet,Basic,Female,25-34
U00415,2024-03-31,Referral,CMP111,USA,Seattle,Tablet,Basic,Male,35-44
U00416,2024-10-17,Google Ads,CMP119,Canada,Toronto,Desktop,Premium,Female,25-34
U00417,2024-09-08,Organic,CMP102,India,Chennai,Tablet,Free,Male,45-54
U00418,2024-01-01,Referral,CMP107,UK,London,Desktop,Premium,Male,35-44
U00419,2024-01-31,Google Ads,CMP119,India,Bengaluru,Mobile,Free,Female,18-24
U00420,2024-07-10,Black Friday,CMP113,Australia,Sydney,Desktop,Basic,Female,25-34
U00421,2024-03-21,LinkedIn,CMP116,Australia,Melbourne,Mobile,Premium,Female,25-34
U00422,2024-12-06,Google Ads,CMP113,Canada,Vancouver,Tablet,Premium,Female,25-34
U00423,2024-03-31,Organic,CMP119,Australia,Melbourne,Tablet,Free,Male,35-44
U00424,2024-11-09,Black Friday,CMP119,USA,New York,Desktop,Free,Female,18-24
U00425,2024-05-01,Facebook,CMP106,UK,London,Tablet,Premium,Female,45-54
U00426,2024-01-06,Google Ads,CMP108,UK,London,Desktop,Basic,Male,18-24
U00427,2024-01-25,LinkedIn,CMP114,Germany,Berlin,Desktop,Basic,Female,35-44
U00428,2024-10-06,Organic,CMP116,Germany,Berlin,Mobile,Basic,Male,18-24
U00429,2024-05-30,Facebook,CMP109,India,Chennai,Mobile,Basic,Male,45-54
U00430,2024-03-23,Organic,CMP118,Australia,Sydney,Desktop,Premium,Female,18-24
U00431,2024-08-08,Google Ads,CMP120,Australia,Melbourne,Mobile,Free,Male,35-44
U00432,2024-04-15,LinkedIn,CMP118,USA,Seattle,Tablet,Premium,Female,35-44
U00433,2024-06-01,Organic,CMP102,USA,Austin,Tablet,Premium,Female,25-34
U00434,2024-01-28,Organic,CMP114,UK,London,Desktop,Premium,Female,25-34
U00435,2024-02-19,Google Ads,CMP106,India,Bengaluru,Desktop,Free,Female,18-24
U00436,2024-06-06,LinkedIn,CMP116,Germany,Munich,Mobile,Premium,Female,25-34
U00437,2024-07-08,Facebook,CMP106,Germany,Munich,Mobile,Basic,Female,45-54
U00438,2024-05-14,Facebook,CMP119,USA,New York,Mobile,Premium,Male,18-24
U00439,2024-12-08,Referral,CMP114,UK,London,Tablet,Free,Female,45-54
U00440,2024-10-01,LinkedIn,CMP119,Australia,Sydney,Desktop,Basic,Male,45-54
U00441,2024-01-18,Referral,CMP117,Canada,Toronto,Mobile,Basic,Male,25-34
U00442,2024-04-18,Google Ads,CMP102,USA,Austin,Mobile,Premium,Female,25-34
U00443,2024-11-17,Referral,CMP109,USA,Austin,Tablet,Free,Male,45-54
U00444,2024-10-11,Referral,CMP111,Germany,Munich,Tablet,Basic,Male,45-54
U00445,2024-02-27,Google Ads,CMP105,Germany,Berlin,Mobile,Premium,Male,35-44
U00446,2024-10-01,LinkedIn,CMP109,UK,Manchester,Tablet,Basic,Female,18-24
U00447,2024-03-29,LinkedIn,CMP105,UK,Manchester,Mobile,Basic,Female,25-34
U00448,2024-01-26,LinkedIn,CMP109,Australia,Melbourne,Mobile,Basic,Female,35-44
U00449,2024-05-23,Black Friday,CMP104,Germany,Berlin,Mobile,Basic,Female,35-44
U00450,2024-05-17,LinkedIn,CMP120,Australia,Sydney,Mobile,Basic,Male,45-54
U00451,2024-09-05,Facebook,CMP102,Canada,Toronto,Mobile,Basic,Female,25-34
U00452,2024-09-25,Organic,CMP106,Canada,Toronto,Mobile,Free,Male,18-24
U00453,2024-08-21,Facebook,CMP107,India,Coimbatore,Desktop,Basic,Female,18-24
U00454,2024-12-14,Google Ads,CMP112,India,Coimbatore,Tablet,Basic,Male,45-54
U00455,2024-10-27,Facebook,CMP112,Canada,Toronto,Desktop,Premium,Male,35-44
U00456,2024-01-15,Organic,CMP106,Germany,Berlin,Mobile,Premium,Male,25-34
U00457,2024-05-17,LinkedIn,CMP117,Australia,Sydney,Tablet,Free,Female,25-34
U00458,2024-11-27,Referral,CMP101,USA,New York,Desktop,Premium,Female,35-44
U00459,2024-08-04,Facebook,CMP115,Germany,Munich,Mobile,Basic,Female,45-54
U00460,2024-10-26,Organic,CMP117,India,Bengaluru,Desktop,Premium,Female,35-44
U00461,2024-12-16,LinkedIn,CMP103,India,Coimbatore,Desktop,Premium,Female,35-44
U00462,2024-05-13,Black Friday,CMP110,Australia,Sydney,Mobile,Premium,Male,18-24
U00463,2024-11-03,Black Friday,CMP111,Germany,Berlin,Tablet,Free,Female,35-44
U00464,2024-05-12,LinkedIn,CMP113,Germany,Berlin,Tablet,Premium,Male,35-44
U00465,2024-04-23,Referral,CMP116,Australia,Melbourne,Tablet,Basic,Male,25-34
U00466,2024-05-30,LinkedIn,CMP105,India,Bengaluru,Desktop,Premium,Male,35-44
U00467,2024-12-01,Google Ads,CMP112,India,Chennai,Tablet,Basic,Female,35-44
U00468,2024-07-09,Referral,CMP110,UK,Manchester,Mobile,Basic,Male,18-24
U00469,2024-08-29,Referral,CMP104,USA,Seattle,Desktop,Premium,Female,45-54
U00470,2024-01-28,Google Ads,CMP107,USA,Austin,Desktop,Premium,Female,25-34
U00471,2024-06-10,Google Ads,CMP103,Australia,Melbourne,Desktop,Premium,Male,35-44
U00472,2024-11-20,Organic,CMP115,India,Coimbatore,Mobile,Free,Male,45-54
U00473,2024-02-15,Referral,CMP114,USA,Seattle,Desktop,Basic,Female,45-54
U00474,2024-07-15,Organic,CMP118,India,Chennai,Tablet,Basic,Male,35-44
U00475,2024-09-28,Organic,CMP101,USA,Seattle,Tablet,Free,Male,35-44
U00476,2024-06-08,Organic,CMP113,USA,Seattle,Tablet,Basic,Male,18-24
U00477,2024-01-24,Facebook,CMP115,UK,Manchester,Desktop,Premium,Male,35-44
U00478,2024-09-07,Google Ads,CMP106,UK,Manchester,Mobile,Free,Male,25-34
U00479,2024-04-18,Organic,CMP119,Australia,Sydney,Mobile,Basic,Male,45-54
U00480,2024-11-23,Referral,CMP120,UK,London,Tablet,Free,Male,18-24
U00481,2024-01-25,Organic,CMP114,Australia,Melbourne,Desktop,Free,Female,45-54
U00482,2024-12-25,Google Ads,CMP101,USA,Austin,Desktop,Premium,Male,35-44
U00483,2024-11-14,Black Friday,CMP105,Canada,Vancouver,Mobile,Premium,Male,35-44
U00484,2024-02-28,LinkedIn,CMP107,India,Bengaluru,Mobile,Basic,Male,35-44
U00485,2024-12-26,Facebook,CMP106,Germany,Berlin,Tablet,Basic,Male,45-54
U00486,2024-06-18,Organic,CMP101,USA,Seattle,Mobile,Free,Female,25-34
U00487,2024-02-16,Organic,CMP104,Canada,Vancouver,Tablet,Free,Female,35-44
U00488,2024-05-15,Organic,CMP104,Germany,Berlin,Mobile,Basic,Female,35-44
U00489,2024-08-06,Organic,CMP104,Australia,Sydney,Mobile,Free,Male,35-44
U00490,2024-07-02,Referral,CMP109,Germany,Berlin,Desktop,Basic,Male,18-24
U00491,2024-07-24,LinkedIn,CMP109,Germany,Munich,Tablet,Basic,Female,25-34
U00492,2024-02-27,Black Friday,CMP102,USA,New York,Mobile,Basic,Female,45-54
U00493,2024-04-02,LinkedIn,CMP112,Canada,Toronto,Tablet,Premium,Male,45-54
U00494,2024-09-06,LinkedIn,CMP115,India,Chennai,Mobile,Basic,Female,18-24
U00495,2024-12-26,Referral,CMP119,Australia,Sydney,Tablet,Basic,Male,45-54
U00496,2024-12-04,Google Ads,CMP116,Australia,Melbourne,Tablet,Premium,Female,25-34
U00497,2024-10-12,Organic,CMP101,Canada,Toronto,Tablet,Basic,Female,25-34
U00498,2024-02-08,Facebook,CMP108,Germany,Munich,Desktop,Free,Male,45-54
U00499,2024-07-25,Organic,CMP115,USA,Austin,Tablet,Basic,Male,45-54
U00500,2024-08-16,Organic,CMP116,UK,London,Mobile,Basic,Female,18-24
U00501,2024-10-12,Organic,CMP103,Canada,Vancouver,Tablet,Premium,Male,45-54
U00502,2024-06-23,Organic,CMP108,UK,Manchester,Desktop,Premium,Female,35-44
U00503,2024-08-19,Organic,CMP108,India,Chennai,Desktop,Basic,Female,35-44
U00504,2024-12-25,Organic,CMP106,India,Coimbatore,Mobile,Premium,Female,18-24
U00505,2024-05-10,Google Ads,CMP107,Canada,Toronto,Desktop,Free,Female,25-34
U00506,2024-06-22,LinkedIn,CMP102,India,Bengaluru,Tablet,Premium,Male,45-54
U00507,2024-08-22,Referral,CMP117,Australia,Sydney,Desktop,Free,Male,45-54
U00508,2024-10-26,Referral,CMP106,Germany,Berlin,Tablet,Free,Male,45-54
U00509,2024-12-02,Referral,CMP111,Canada,Vancouver,Desktop,Premium,Male,35-44
U00510,2024-07-22,Facebook,CMP115,UK,London,Mobile,Basic,Female,35-44
U00511,2024-12-30,Referral,CMP107,Australia,Sydney,Mobile,Premium,Female,35-44
U00512,2024-12-10,Black Friday,CMP106,USA,Seattle,Tablet,Premium,Female,18-24
U00513,2024-06-29,LinkedIn,CMP119,Canada,Vancouver,Tablet,Premium,Female,45-54
U00514,2024-01-07,Organic,CMP101,Canada,Vancouver,Mobile,Free,Male,25-34
U00515,2024-05-16,Facebook,CMP109,USA,New York,Mobile,Premium,Female,25-34
U00516,2024-10-04,Facebook,CMP115,India,Chennai,Tablet,Premium,Male,45-54
U00517,2024-05-01,Black Friday,CMP110,Canada,Toronto,Desktop,Basic,Female,35-44
U00518,2024-10-09,Organic,CMP109,India,Chennai,Tablet,Basic,Male,35-44
U00519,2024-10-28,Black Friday,CMP120,Canada,Toronto,Tablet,Free,Female,45-54
U00520,2024-03-31,Organic,CMP106,Australia,Sydney,Tablet,Premium,Male,45-54
U00521,2024-01-21,Facebook,CMP118,Germany,Munich,Mobile,Free,Female,18-24
U00522,2024-06-18,Black Friday,CMP105,Germany,Berlin,Mobile,Basic,Male,35-44
U00523,2024-09-08,Referral,CMP112,Canada,Toronto,Tablet,Basic,Male,25-34
U00524,2024-09-23,Referral,CMP106,India,Coimbatore,Tablet,Premium,Female,18-24
U00525,2024-06-27,Google Ads,CMP111,USA,Austin,Desktop,Basic,Male,45-54
U00526,2024-10-14,Organic,CMP104,Australia,Melbourne,Desktop,Free,Male,18-24
U00527,2024-12-15,LinkedIn,CMP104,UK,Manchester,Desktop,Premium,Female,18-24
U00528,2024-09-21,Referral,CMP117,UK,Manchester,Desktop,Free,Female,25-34
U00529,2024-06-13,Organic,CMP104,Canada,Toronto,Tablet,Premium,Male,18-24
U00530,2024-04-17,Black Friday,CMP107,Australia,Melbourne,Mobile,Free,Female,18-24
U00531,2024-12-17,Organic,CMP115,USA,Seattle,Desktop,Free,Male,18-24
U00532,2024-01-28,Facebook,CMP118,USA,New York,Tablet,Free,Female,45-54
U00533,2024-07-17,Black Friday,CMP113,Germany,Munich,Desktop,Free,Female,18-24
U00534,2024-09-30,Black Friday,CMP120,India,Chennai,Tablet,Premium,Male,18-24
U00535,2024-07-02,Organic,CMP110,Canada,Vancouver,Tablet,Free,Female,45-54
U00536,2024-07-14,Black Friday,CMP101,Germany,Munich,Mobile,Premium,Male,25-34
U00537,2024-07-19,Facebook,CMP105,Canada,Vancouver,Tablet,Premium,Female,18-24
U00538,2024-10-10,Google Ads,CMP104,Canada,Toronto,Mobile,Premium,Female,18-24
U00539,2024-06-05,Black Friday,CMP112,USA,New York,Desktop,Premium,Male,25-34
U00540,2024-04-04,Referral,CMP109,USA,New York,Mobile,Free,Male,45-54
U00541,2024-11-26,Organic,CMP110,Canada,Toronto,Desktop,Free,Male,45-54
U00542,2024-06-18,Google Ads,CMP108,UK,London,Desktop,Premium,Male,25-34
U00543,2024-06-11,LinkedIn,CMP111,Germany,Munich,Tablet,Premium,Male,35-44
U00544,2024-06-10,Google Ads,CMP101,Germany,Munich,Mobile,Free,Female,35-44
U00545,2024-07-03,Black Friday,CMP111,USA,Austin,Desktop,Basic,Female,35-44
U00546,2024-09-06,Organic,CMP106,Canada,Toronto,Desktop,Free,Male,35-44
U00547,2024-11-16,Black Friday,CMP103,India,Chennai,Tablet,Premium,Male,45-54
U00548,2024-10-29,Organic,CMP118,USA,Austin,Tablet,Premium,Female,25-34
U00549,2024-07-06,Google Ads,CMP119,Germany,Munich,Mobile,Basic,Male,45-54
U00550,2024-07-05,Organic,CMP108,Canada,Toronto,Tablet,Free,Female,25-34
U00551,2024-04-01,Referral,CMP105,Canada,Vancouver,Desktop,Free,Male,45-54
U00552,2024-04-28,Facebook,CMP112,India,Chennai,Mobile,Premium,Male,35-44
U00553,2024-07-17,LinkedIn,CMP102,Germany,Berlin,Tablet,Basic,Male,35-44
U00554,2024-05-14,Referral,CMP119,Canada,Toronto,Desktop,Premium,Female,35-44
U00555,2024-10-27,Organic,CMP117,Australia,Melbourne,Desktop,Free,Female,35-44
U00556,2024-06-25,LinkedIn,CMP120,Germany,Berlin,Tablet,Free,Female,25-34
U00557,2024-04-27,Referral,CMP109,India,Chennai,Mobile,Free,Male,35-44
U00558,2024-11-04,Organic,CMP108,Australia,Melbourne,Desktop,Premium,Male,45-54
U00559,2024-12-11,LinkedIn,CMP107,Germany,Berlin,Tablet,Basic,Male,25-34
U00560,2024-01-23,Referral,CMP119,USA,New York,Mobile,Premium,Male,25-34
U00561,2024-01-29,Facebook,CMP106,USA,Seattle,Desktop,Premium,Male,35-44
U00562,2024-02-13,LinkedIn,CMP120,USA,Austin,Desktop,Free,Male,45-54
U00563,2024-11-03,Referral,CMP106,USA,Seattle,Tablet,Premium,Female,25-34
U00564,2024-12-17,LinkedIn,CMP120,UK,London,Mobile,Basic,Female,25-34
U00565,2024-02-25,Google Ads,CMP117,India,Bengaluru,Tablet,Basic,Male,18-24
U00566,2024-03-31,Referral,CMP120,Germany,Berlin,Tablet,Premium,Male,18-24
U00567,2024-09-03,Google Ads,CMP120,Australia,Sydney,Tablet,Premium,Female,45-54
U00568,2024-07-08,Black Friday,CMP117,India,Coimbatore,Mobile,Basic,Female,35-44
U00569,2024-10-28,Black Friday,CMP119,Australia,Sydney,Desktop,Free,Female,45-54
U00570,2024-04-29,Facebook,CMP120,India,Bengaluru,Desktop,Basic,Male,18-24
U00571,2024-12-29,Organic,CMP119,Australia,Sydney,Tablet,Free,Female,25-34
U00572,2024-12-18,LinkedIn,CMP112,UK,London,Mobile,Basic,Female,35-44
U00573,2024-10-01,Referral,CMP112,Germany,Munich,Tablet,Basic,Male,45-54
U00574,2024-10-09,LinkedIn,CMP106,Canada,Vancouver,Tablet,Premium,Female,35-44
U00575,2024-06-06,Facebook,CMP113,Canada,Toronto,Tablet,Free,Male,45-54
U00576,2024-12-24,Organic,CMP107,USA,Seattle,Desktop,Basic,Male,25-34
U00577,2024-07-18,Organic,CMP103,Australia,Sydney,Desktop,Premium,Female,18-24
U00578,2024-02-02,Google Ads,CMP112,UK,London,Tablet,Free,Female,45-54
U00579,2024-11-10,Referral,CMP110,Australia,Sydney,Mobile,Premium,Female,45-54
U00580,2024-01-06,Black Friday,CMP117,USA,Austin,Mobile,Free,Male,25-34
U00581,2024-12-11,Facebook,CMP108,India,Bengaluru,Mobile,Free,Male,35-44
U00582,2024-07-23,Black Friday,CMP113,UK,Manchester,Tablet,Free,Male,18-24
U00583,2024-02-16,Facebook,CMP118,Canada,Vancouver,Desktop,Basic,Male,25-34
U00584,2024-08-20,Referral,CMP101,Germany,Munich,Mobile,Basic,Male,18-24
U00585,2024-09-14,Facebook,CMP104,UK,Manchester,Tablet,Premium,Female,45-54
U00586,2024-07-12,LinkedIn,CMP108,Canada,Vancouver,Desktop,Premium,Female,18-24
U00587,2024-09-03,Facebook,CMP103,India,Coimbatore,Tablet,Free,Male,35-44
U00588,2024-07-30,Referral,CMP118,UK,London,Tablet,Basic,Male,35-44
U00589,2024-02-17,Black Friday,CMP111,Germany,Berlin,Tablet,Free,Female,35-44
U00590,2024-06-30,Referral,CMP109,USA,New York,Tablet,Premium,Male,45-54
U00591,2024-04-12,Black Friday,CMP108,USA,Austin,Mobile,Free,Male,25-34
U00592,2024-11-12,Google Ads,CMP104,UK,London,Mobile,Premium,Female,18-24
U00593,2024-10-04,LinkedIn,CMP112,India,Bengaluru,Desktop,Basic,Female,45-54
U00594,2024-04-03,Facebook,CMP113,Canada,Toronto,Tablet,Free,Male,45-54
U00595,2024-09-01,Organic,CMP117,Canada,Vancouver,Desktop,Premium,Male,45-54
U00596,2024-03-02,Referral,CMP115,Australia,Melbourne,Tablet,Free,Male,25-34
U00597,2024-07-13,Organic,CMP111,Canada,Vancouver,Tablet,Basic,Male,35-44
