subscription_id,user_id,start_date,renewal_date,end_date,monthly_fee,status
S00388,U00388,2024-03-17,2024-04-16,2024-11-12,50,Cancelled
S00389,U00389,2024-06-13,2024-07-13,2024-11-10,50,Cancelled
S00390,U00390,2024-09-14,2024-10-14,2025-01-12,0,Cancelled
S00391,U00391,2024-08-26,2024-09-25,2024-10-25,20,Cancelled
S00392,U00392,2024-04-12,2024-05-12,2024-12-08,20,Cancelled
S00393,U00393,2024-10-06,2024-11-05,2025-01-04,0,Cancelled
S00394,U00394,2024-06-20,2024-07-20,2024-12-17,20,Cancelled
S00395,U00395,2024-09-28,2024-10-28,2025-03-27,50,Cancelled
S00396,U00396,2024-01-23,2024-02-22,2024-04-22,20,Cancelled
S00397,U00397,2024-09-15,2024-10-15,2024-11-14,50,Cancelled
S00398,U00398,2024-12-05,2025-01-04,2025-03-05,20,Cancelled
S00399,U00399,2024-08-19,2024-09-18,,50,Active
S00400,U00400,2024-02-24,2024-03-25,2024-04-24,0,Cancelled
S00401,U00401,2024-08-19,2024-09-18,2025-06-15,0,Cancelled
S00402,U00402,2024-04-20,2024-05-20,2024-07-19,20,Cancelled
S00403,U00403,2024-05-13,2024-06-12,2024-06-12,50,Cancelled
S00404,U00404,2024-08-24,2024-09-23,2025-07-20,0,Cancelled
S00405,U00405,2024-07-24,2024-08-23,2024-09-22,0,Cancelled
S00406,U00406,2024-11-26,2024-12-26,2024-12-26,0,Cancelled
S00407,U00407,2024-03-27,2024-04-26,2024-09-23,20,Cancelled
S00408,U00408,2024-06-30,2024-07-30,,0,Active
S00409,U00409,2024-11-27,2024-12-27,2025-03-27,0,Cancelled
S00410,U00410,2024-03-11,2024-04-10,2024-05-10,50,Cancelled
S00411,U00411,2024-07-02,2024-08-01,2024-10-30,50,Cancelled
S00412,U00412,2024-05-18,2024-06-17,2024-08-16,0,Cancelled
S00413,U00413,2024-08-29,2024-09-28,2024-12-27,0,Cancelled
S00414,U00414,2024-05-16,2024-06-15,2024-08-14,20,Cancelled
S00415,U00415,2024-03-31,2024-04-30,2024-05-30,20,Cancelled
S00416,U00416,2024-10-17,2024-11-16,,50,Active
S00417,U00417,2024-09-08,2024-10-08,2024-11-07,0,Cancelled
S00418,U00418,2024-01-01,2024-01-31,2024-01-31,50,Cancelled
S00419,U00419,2024-01-31,2024-03-01,2024-09-27,0,Cancelled
S00420,U00420,2024-07-10,2024-08-09,2024-09-08,20,Cancelled
S00421,U00421,2024-03-21,2024-04-20,2024-06-19,50,Cancelled
S00422,U00422,2024-12-06,2025-01-05,2025-05-05,50,Cancelled
S00423,U00423,2024-03-31,2024-04-30,2024-10-27,0,Cancelled
S00424,U00424,2024-11-09,2024-12-09,2025-05-08,0,Cancelled
S00425,U00425,2024-05-01,2024-05-31,2024-07-30,50,Cancelled
S00426,U00426,2024-01-06,2024-02-05,2024-10-02,20,Cancelled
S00427,U00427,2024-01-25,2024-02-24,2024-09-21,20,Cancelled
S00428,U00428,2024-10-06,2024-11-05,2025-04-04,20,Cancelled
S00429,U00429,2024-05-30,2024-06-29,2024-09-27,20,Cancelled
S00430,U00430,2024-03-23,2024-04-22,2024-06-21,50,Cancelled
S00431,U00431,2024-08-08,2024-09-07,,0,Active
S00432,U00432,2024-04-15,2024-05-15,2024-06-14,50,Cancelled
S00433,U00433,2024-06-01,2024-07-01,2024-10-29,50,Cancelled
S00434,U00434,2024-01-28,2024-02-27,2024-05-27,50,Cancelled
S00435,U00435,2024-02-19,2024-03-20,,0,Active
S00436,U00436,2024-06-06,2024-07-06,2024-10-04,50,Cancelled
S00437,U00437,2024-07-08,2024-08-07,2025-02-03,20,Cancelled
S00438,U00438,2024-05-14,2024-06-13,2024-11-10,50,Cancelled
S00439,U00439,2024-12-08,2025-01-07,2025-03-08,0,Cancelled
S00440,U00440,2024-10-01,2024-10-31,2024-11-30,20,Cancelled
S00441,U00441,2024-01-18,2024-02-17,2024-02-17,20,Cancelled
S00442,U00442,2024-04-18,2024-05-18,2024-07-17,50,Cancelled
S00443,U00443,2024-11-17,2024-12-17,2025-02-15,0,Cancelled
S00444,U00444,2024-10-11,2024-11-10,2024-11-10,20,Cancelled
S00445,U00445,2024-02-27,2024-03-28,2024-06-26,50,Cancelled
S00446,U00446,2024-10-01,2024-10-31,2025-01-29,20,Cancelled
S00447,U00447,2024-03-29,2024-04-28,2024-08-26,20,Cancelled
S00448,U00448,2024-01-26,2024-02-25,2024-06-24,20,Cancelled
S00449,U00449,2024-05-23,2024-06-22,2024-09-20,20,Cancelled
S00450,U00450,2024-05-17,2024-06-16,2024-07-16,20,Cancelled
S00451,U00451,2024-09-05,2024-10-05,2024-12-04,20,Cancelled
S00452,U00452,2024-09-25,2024-10-25,2024-12-24,0,Cancelled
S00453,U00453,2024-08-21,2024-09-20,,20,Active
S00454,U00454,2024-12-14,2025-01-13,2025-08-11,20,Cancelled
S00455,U00455,2024-10-27,2024-11-26,,50,Active
S00456,U00456,2024-01-15,2024-02-14,2024-05-14,50,Cancelled
S00457,U00457,2024-05-17,2024-06-16,2024-06-16,0,Cancelled
S00458,U00458,2024-11-27,2024-12-27,2025-02-25,50,Cancelled
S00459,U00459,2024-08-04,2024-09-03,2024-09-03,20,Cancelled
S00460,U00460,2024-10-26,2024-11-25,2025-02-23,50,Cancelled
S00461,U00461,2024-12-16,2025-01-15,2025-02-14,50,Cancelled
S00462,U00462,2024-05-13,2024-06-12,2025-01-08,50,Cancelled
S00463,U00463,2024-11-03,2024-12-03,,0,Active
S00464,U00464,2024-05-12,2024-06-11,2024-07-11,50,Cancelled
S00465,U00465,2024-04-23,2024-05-23,2024-05-23,20,Cancelled
S00466,U00466,2024-05-30,2024-06-29,2024-06-29,50,Cancelled
S00467,U00467,2024-12-01,2024-12-31,,20,Active
S00468,U00468,2024-07-09,2024-08-08,2025-02-04,20,Cancelled
S00469,U00469,2024-08-29,2024-09-28,2024-09-28,50,Cancelled
S00470,U00470,2024-01-28,2024-02-27,2024-12-23,50,Cancelled
S00471,U00471,2024-06-10,2024-07-10,2024-12-07,50,Cancelled
S00472,U00472,2024-11-20,2024-12-20,2025-10-16,0,Cancelled
S00473,U00473,2024-02-15,2024-03-16,2025-01-10,20,Cancelled
S00474,U00474,2024-07-15,2024-08-14,2024-12-12,20,Cancelled
S00475,U00475,2024-09-28,2024-10-28,2025-01-26,0,Cancelled
S00476,U00476,2024-06-08,2024-07-08,,20,Active
S00477,U00477,2024-01-24,2024-02-23,2024-07-22,50,Cancelled
S00478,U00478,2024-09-07,2024-10-07,2024-10-07,0,Cancelled
S00479,U00479,2024-04-18,2024-05-18,2024-06-17,20,Cancelled
S00480,U00480,2024-11-23,2024-12-23,2024-12-23,0,Cancelled
S00481,U00481,2024-01-25,2024-02-24,2024-07-23,0,Cancelled
S00482,U00482,2024-12-25,2025-01-24,2025-03-25,50,Cancelled
S00483,U00483,2024-11-14,2024-12-14,2024-12-14,50,Cancelled
S00484,U00484,2024-02-28,2024-03-29,2024-07-27,20,Cancelled
S00485,U00485,2024-12-26,2025-01-25,2025-05-25,20,Cancelled
S00486,U00486,2024-06-18,2024-07-18,2025-01-14,0,Cancelled
S00487,U00487,2024-02-16,2024-03-17,2024-04-16,0,Cancelled
S00488,U00488,2024-05-15,2024-06-14,,20,Active
S00489,U00489,2024-08-06,2024-09-05,2024-11-04,0,Cancelled
S00490,U00490,2024-07-02,2024-08-01,2025-04-28,20,Cancelled
S00491,U00491,2024-07-24,2024-08-23,2024-09-22,20,Cancelled
S00492,U00492,2024-02-27,2024-03-28,2024-11-23,20,Cancelled
S00493,U00493,2024-04-02,2024-05-02,2024-07-01,50,Cancelled
S00494,U00494,2024-09-06,2024-10-06,2024-10-06,20,Cancelled
S00495,U00495,2024-12-26,2025-01-25,2025-06-24,20,Cancelled
S00496,U00496,2024-12-04,2025-01-03,2025-06-02,50,Cancelled
S00497,U00497,2024-10-12,2024-11-11,,20,Active
S00498,U00498,2024-02-08,2024-03-09,2024-08-06,0,Cancelled
S00499,U00499,2024-07-25,2024-08-24,2024-09-23,20,Cancelled
S00500,U00500,2024-08-16,2024-09-15,2024-09-15,20,Cancelled
S00501,U00501,2024-10-12,2024-11-11,2025-02-09,50,Cancelled
S00502,U00502,2024-06-23,2024-07-23,2024-07-23,50,Cancelled
S00503,U00503,2024-08-19,2024-09-18,2024-12-17,20,Cancelled
S00504,U00504,2024-12-25,2025-01-24,,50,Active
S00505,U00505,2024-05-10,2024-06-09,2024-12-06,0,Cancelled
S00506,U00506,2024-06-22,2024-07-22,2024-07-22,50,Cancelled
S00507,U00507,2024-08-22,2024-09-21,2025-02-18,0,Cancelled
S00508,U00508,2024-10-26,2024-11-25,2024-11-25,0,Cancelled
S00509,U00509,2024-12-02,2025-01-01,2025-01-01,50,Cancelled
S00510,U00510,2024-07-22,2024-08-21,2024-11-19,20,Cancelled
S00511,U00511,2024-12-30,2025-01-29,2025-04-29,50,Cancelled
S00512,U00512,2024-12-10,2025-01-09,2025-02-08,50,Cancelled
S00513,U00513,2024-06-29,2024-07-29,2024-08-28,50,Cancelled
S00514,U00514,2024-01-07,2024-02-06,2024-05-06,0,Cancelled
S00515,U00515,2024-05-16,2024-06-15,2024-06-15,50,Cancelled
S00516,U00516,2024-10-04,2024-11-03,,50,Active
S00517,U00517,2024-05-01,2024-05-31,2024-11-27,20,Cancelled
S00518,U00518,2024-10-09,2024-11-08,2025-04-07,20,Cancelled
S00519,U00519,2024-10-28,2024-11-27,2025-04-26,0,Cancelled
S00520,U00520,2024-03-31,2024-04-30,2024-05-30,50,Cancelled
S00521,U00521,2024-01-21,2024-02-20,2024-02-20,0,Cancelled
S00522,U00522,2024-06-18,2024-07-18,,20,Active
S00523,U00523,2024-09-08,2024-10-08,,20,Active
S00524,U00524,2024-09-23,2024-10-23,2025-02-20,50,Cancelled
S00525,U00525,2024-06-27,2024-07-27,2025-05-23,20,Cancelled
S00526,U00526,2024-10-14,2024-11-13,2024-12-13,0,Cancelled
S00527,U00527,2024-12-15,2025-01-14,2025-03-15,50,Cancelled
S00528,U00528,2024-09-21,2024-10-21,2025-03-20,0,Cancelled
S00529,U00529,2024-06-13,2024-07-13,2024-09-11,50,Cancelled
S00530,U00530,2024-04-17,2024-05-17,2024-09-14,0,Cancelled
S00531,U00531,2024-12-17,2025-01-16,2025-02-15,0,Cancelled
S00532,U00532,2024-01-28,2024-02-27,2024-07-26,0,Cancelled
S00533,U00533,2024-07-17,2024-08-16,2024-11-14,0,Cancelled
S00534,U00534,2024-09-30,2024-10-30,2025-01-28,50,Cancelled
S00535,U00535,2024-07-02,2024-08-01,2024-08-31,0,Cancelled
S00536,U00536,2024-07-14,2024-08-13,2025-01-10,50,Cancelled
S00537,U00537,2024-07-19,2024-08-18,2024-10-17,50,Cancelled
S00538,U00538,2024-10-10,2024-11-09,2025-01-08,50,Cancelled
S00539,U00539,2024-06-05,2024-07-05,2024-08-04,50,Cancelled
S00540,U00540,2024-04-04,2024-05-04,2024-06-03,0,Cancelled
S00541,U00541,2024-11-26,2024-12-26,2025-06-24,0,Cancelled
S00542,U00542,2024-06-18,2024-07-18,2024-08-17,50,Cancelled
S00543,U00543,2024-06-11,2024-07-11,2024-07-11,50,Cancelled
S00544,U00544,2024-06-10,2024-07-10,2024-07-10,0,Cancelled
S00545,U00545,2024-07-03,2024-08-02,2024-09-01,20,Cancelled
S00546,U00546,2024-09-06,2024-10-06,2025-03-05,0,Cancelled
S00547,U00547,2024-11-16,2024-12-16,2025-03-16,50,Cancelled
S00548,U00548,2024-10-29,2024-11-28,,50,Active
S00549,U00549,2024-07-06,2024-08-05,,20,Active
S00550,U00550,2024-07-05,2024-08-04,2024-11-02,0,Cancelled
S00551,U00551,2024-04-01,2024-05-01,2024-05-01,0,Cancelled
S00552,U00552,2024-04-28,2024-05-28,2024-05-28,50,Cancelled
S00553,U00553,2024-07-17,2024-08-16,2025-03-14,20,Cancelled
S00554,U00554,2024-05-14,2024-06-13,2024-07-13,50,Cancelled
S00555,U00555,2024-10-27,2024-11-26,2025-09-22,0,Cancelled
S00556,U00556,2024-06-25,2024-07-25,2024-08-24,0,Cancelled
S00557,U00557,2024-04-27,2024-05-27,2024-05-27,0,Cancelled
S00558,U00558,2024-11-04,2024-12-04,2025-05-03,50,Cancelled
S00559,U00559,2024-12-11,2025-01-10,,20,Active
S00560,U00560,2024-01-23,2024-02-22,2024-05-22,50,Cancelled
S00561,U00561,2024-01-29,2024-02-28,2024-11-24,50,Cancelled
S00562,U00562,2024-02-13,2024-03-14,2024-06-12,0,Cancelled
S00563,U00563,2024-11-03,2024-12-03,2024-12-03,50,Cancelled
S00564,U00564,2024-12-17,2025-01-16,2025-01-16,20,Cancelled
S00565,U00565,2024-02-25,2024-03-26,2024-06-24,20,Cancelled
S00566,U00566,2024-03-31,2024-04-30,2024-04-30,50,Cancelled
S00567,U00567,2024-09-03,2024-10-03,2024-10-03,50,Cancelled
S00568,U00568,2024-07-08,2024-08-07,2024-10-06,20,Cancelled
S00569,U00569,2024-10-28,2024-11-27,2025-02-25,0,Cancelled
S00570,U00570,2024-04-29,2024-05-29,2024-05-29,20,Cancelled
S00571,U00571,2024-12-29,2025-01-28,2025-07-27,0,Cancelled
S00572,U00572,2024-12-18,2025-01-17,,20,Active
S00573,U00573,2024-10-01,2024-10-31,2025-03-30,20,Cancelled
S00574,U00574,2024-10-09,2024-11-08,2024-12-08,50,Cancelled
S00575,U00575,2024-06-06,2024-07-06,2024-08-05,0,Cancelled
S00576,U00576,2024-12-24,2025-01-23,2025-01-23,20,Cancelled
S00577,U00577,2024-07-18,2024-08-17,2024-09-16,50,Cancelled
S00578,U00578,2024-02-02,2024-03-03,2024-03-03,0,Cancelled
S00579,U00579,2024-11-10,2024-12-10,2025-09-06,50,Cancelled
S00580,U00580,2024-01-06,2024-02-05,2024-02-05,0,Cancelled
S00581,U00581,2024-12-11,2025-01-10,2025-01-10,0,Cancelled
S00582,U00582,2024-07-23,2024-08-22,2024-10-21,0,Cancelled
S00583,U00583,2024-02-16,2024-03-17,2025-01-11,20,Cancelled
S00584,U00584,2024-08-20,2024-09-19,2024-09-19,20,Cancelled
S00585,U00585,2024-09-14,2024-10-14,2025-07-11,50,Cancelled
S00586,U00586,2024-07-12,2024-08-11,,50,Active
S00587,U00587,2024-09-03,2024-10-03,2025-06-30,0,Cancelled
S00588,U00588,2024-07-30,2024-08-29,2024-08-29,20,Cancelled
S00589,U00589,2024-02-17,2024-03-18,2024-10-14,0,Cancelled
S00590,U00590,2024-06-30,2024-07-30,2024-11-27,50,Cancelled
S00591,U00591,2024-04-12,2024-05-12,,0,Active
S00592,U00592,2024-11-12,2024-12-12,2024-12-12,50,Cancelled
S00593,U00593,2024-10-04,2024-11-03,2024-12-03,20,Cancelled
S00594,U00594,2024-04-03,2024-05-03,,0,Active
S00595,U00595,2024-09-01,2024-10-01,2025-01-29,50,Cancelled
S00596,U00596,2024-03-02,2024-04-01,2024-07-30,0,Cancelled
S00597,U00597,2024-07-13,2024-08-12,2024-11-10,20,Cancelled
S00598,U00598,2024-05-01,2024-05-31,2024-06-30,0,Cancelled
S00599,U00599,2024-04-17,2024-05-17,2024-08-15,20,Cancelled
S00600,U00600,2024-10-19,2024-11-18,2025-05-17,20,Cancelled
S00601,U00601,2024-07-14,2024-08-13,2024-10-12,0,Cancelled
S00602,U00602,2024-03-09,2024-04-08,2024-04-08,20,Cancelled
S00603,U00603,2024-07-22,2024-08-21,2024-10-20,20,Cancelled
S00604,U00604,2024-08-18,2024-09-17,2025-07-14,50,Cancelled
S00605,U00605,2024-01-11,2024-02-10,,50,Active
S00606,U00606,2024-06-30,2024-07-30,,20,Active
S00607,U00607,2024-11-10,2024-12-10,,20,Active
S00608,U00608,2024-02-06,2024-03-07,2024-05-06,20,Cancelled
S00609,U00609,2024-11-05,2024-12-05,2025-03-05,50,Cancelled
S00610,U00610,2024-03-26,2024-04-25,,50,Active
S00611,U00611,2024-04-17,2024-05-17,2024-06-16,20,Cancelled
S00612,U00612,2024-07-22,2024-08-21,2024-10-20,0,Cancelled
S00613,U00613,2024-06-07,2024-07-07,2025-02-02,0,Cancelled
S00614,U00614,2024-01-15,2024-02-14,2024-09-11,20,Cancelled
S00615,U00615,2024-03-10,2024-04-09,2024-05-09,50,Cancelled
S00616,U00616,2024-06-26,2024-07-26,,20,Active
S00617,U00617,2024-05-13,2024-06-12,2024-09-10,0,Cancelled
S00618,U00618,2024-08-28,2024-09-27,2025-01-25,0,Cancelled
S00619,U00619,2024-11-01,2024-12-01,2025-01-30,20,Cancelled
S00620,U00620,2024-05-07,2024-06-06,2024-07-06,20,Cancelled
S00621,U00621,2024-11-16,2024-12-16,,20,Active
S00622,U00622,2024-07-30,2024-08-29,2025-02-25,0,Cancelled
S00623,U00623,2024-05-19,2024-06-18,2024-07-18,0,Cancelled
S00624,U00624,2024-09-30,2024-10-30,2024-11-29,0,Cancelled
S00625,U00625,2024-04-29,2024-05-29,2024-06-28,20,Cancelled
S00626,U00626,2024-09-12,2024-10-12,2024-10-12,0,Cancelled
S00627,U00627,2024-07-19,2024-08-18,2024-12-16,20,Cancelled
S00628,U00628,2024-03-03,2024-04-02,2024-04-02,50,Cancelled
S00629,U00629,2024-08-23,2024-09-22,2024-11-21,20,Cancelled
S00630,U00630,2024-03-22,2024-04-21,2024-12-17,20,Cancelled
S00631,U00631,2024-07-03,2024-08-02,2025-04-29,50,Cancelled
S00632,U00632,2024-01-08,2024-02-07,2024-07-06,0,Cancelled
S00633,U00633,2024-10-24,2024-11-23,2024-11-23,0,Cancelled
S00634,U00634,2024-09-12,2024-10-12,2024-10-12,0,Cancelled
S00635,U00635,2024-11-26,2024-12-26,2025-06-24,20,Cancelled
S00636,U00636,2024-10-12,2024-11-11,2024-12-11,50,Cancelled
S00637,U00637,2024-03-09,2024-04-08,2024-07-07,20,Cancelled
S00638,U00638,2024-10-17,2024-11-16,2025-07-14,20,Cancelled
S00639,U00639,2024-02-05,2024-03-06,2024-11-01,50,Cancelled
S00640,U00640,2024-01-01,2024-01-31,2024-07-29,50,Cancelled
S00641,U00641,2024-06-13,2024-07-13,,50,Active
S00642,U00642,2024-11-09,2024-12-09,2025-08-06,0,Cancelled
S00643,U00643,2024-03-07,2024-04-06,2024-10-03,0,Cancelled
S00644,U00644,2024-10-19,2024-11-18,,20,Active
S00645,U00645,2024-01-07,2024-02-06,2024-02-06,50,Cancelled
S00646,U00646,2024-10-12,2024-11-11,2025-01-10,20,Cancelled
S00647,U00647,2024-06-04,2024-07-04,2024-11-01,50,Cancelled
S00648,U00648,2024-04-07,2024-05-07,2024-11-03,0,Cancelled
S00649,U00649,2024-11-22,2024-12-22,2025-01-21,0,Cancelled
S00650,U00650,2024-09-15,2024-10-15,2024-12-14,20,Cancelled
S00651,U00651,2024-07-30,2024-08-29,2024-09-28,50,Cancelled
S00652,U00652,2024-10-08,2024-11-07,2025-07-05,20,Cancelled
S00653,U00653,2024-05-25,2024-06-24,2024-12-21,0,Cancelled
S00654,U00654,2024-04-19,2024-05-19,2024-06-18,0,Cancelled
S00655,U00655,2024-03-20,2024-04-19,2024-09-16,0,Cancelled
S00656,U00656,2024-02-17,2024-03-18,2024-03-18,0,Cancelled
S00657,U00657,2024-03-29,2024-04-28,2024-07-27,50,Cancelled
S00658,U00658,2024-10-22,2024-11-21,2024-12-21,20,Cancelled
S00659,U00659,2024-04-26,2024-05-26,2024-06-25,50,Cancelled
S00660,U00660,2024-06-05,2024-07-05,2025-04-01,50,Cancelled
S00661,U00661,2024-01-26,2024-02-25,,50,Active
S00662,U00662,2024-08-09,2024-09-08,2024-10-08,0,Cancelled
S00663,U00663,2024-10-07,2024-11-06,2025-03-06,20,Cancelled
S00664,U00664,2024-09-03,2024-10-03,2024-10-03,50,Cancelled
S00665,U00665,2024-05-04,2024-06-03,2024-06-03,50,Cancelled
S00666,U00666,2024-12-09,2025-01-08,2025-02-07,20,Cancelled
S00667,U00667,2024-06-05,2024-07-05,2024-11-02,0,Cancelled
S00668,U00668,2024-04-29,2024-05-29,,0,Active
S00669,U00669,2024-05-04,2024-06-03,2024-08-02,50,Cancelled
S00670,U00670,2024-08-18,2024-09-17,2025-06-14,50,Cancelled
S00671,U00671,2024-10-06,2024-11-05,2024-11-05,50,Cancelled
S00672,U00672,2024-07-11,2024-08-10,2024-10-09,0,Cancelled
S00673,U00673,2024-04-12,2024-05-12,2024-05-12,50,Cancelled
S00674,U00674,2024-07-17,2024-08-16,2024-09-15,20,Cancelled
S00675,U00675,2024-07-13,2024-08-12,2024-08-12,50,Cancelled
S00676,U00676,2024-04-11,2024-05-11,2024-09-08,0,Cancelled
S00677,U00677,2024-09-07,2024-10-07,2024-10-07,50,Cancelled
S00678,U00678,2024-11-16,2024-12-16,2025-01-15,50,Cancelled
S00679,U00679,2024-01-16,2024-02-15,2024-02-15,20,Cancelled
S00680,U00680,2024-07-14,2024-08-13,2024-08-13,0,Cancelled
S00681,U00681,2024-06-08,2024-07-08,2024-10-06,50,Cancelled
S00682,U00682,2024-03-11,2024-04-10,2024-04-10,0,Cancelled
S00683,U00683,2024-02-04,2024-03-05,2024-03-05,0,Cancelled
S00684,U00684,2024-07-30,2024-08-29,2024-12-27,0,Cancelled
S00685,U00685,2024-04-04,2024-05-04,2024-09-01,50,Cancelled
S00686,U00686,2024-04-28,2024-05-28,2024-06-27,20,Cancelled
S00687,U00687,2024-12-30,2025-01-29,2025-03-30,20,Cancelled
S00688,U00688,2024-04-08,2024-05-08,2024-07-07,20,Cancelled
S00689,U00689,2024-04-14,2024-05-14,2024-06-13,50,Cancelled
S00690,U00690,2024-05-06,2024-06-05,2025-03-02,20,Cancelled
S00691,U00691,2024-09-23,2024-10-23,2025-01-21,50,Cancelled
S00692,U00692,2024-10-12,2024-11-11,2025-07-09,20,Cancelled
S00693,U00693,2024-05-26,2024-06-25,2024-12-22,0,Cancelled
S00694,U00694,2024-11-26,2024-12-26,2025-02-24,50,Cancelled
S00695,U00695,2024-07-30,2024-08-29,2024-08-29,50,Cancelled
S00696,U00696,2024-02-16,2024-03-17,2024-03-17,0,Cancelled
S00697,U00697,2024-02-13,2024-03-14,2024-03-14,50,Cancelled
S00698,U00698,2024-03-28,2024-04-27,2024-11-23,0,Cancelled
S00699,U00699,2024-06-06,2024-07-06,2024-07-06,0,Cancelled
S00700,U00700,2024-04-13,2024-05-13,2024-06-12,20,Cancelled
S00701,U00701,2024-11-07,2024-12-07,2025-05-06,20,Cancelled
S00702,U00702,2024-11-03,2024-12-03,2025-07-31,50,Cancelled
S00703,U00703,2024-04-04,2024-05-04,2025-02-28,0,Cancelled
S00704,U00704,2024-02-14,2024-03-15,2024-12-10,50,Cancelled
S00705,U00705,2024-08-21,2024-09-20,2025-01-18,20,Cancelled
S00706,U00706,2024-07-13,2024-08-12,2024-09-11,20,Cancelled
S00707,U00707,2024-12-21,2025-01-20,2025-07-19,0,Cancelled
S00708,U00708,2024-02-25,2024-03-26,2024-05-25,50,Cancelled
S00709,U00709,2024-11-07,2024-12-07,,50,Active
S00710,U00710,2024-09-09,2024-10-09,2025-01-07,0,Cancelled
S00711,U00711,2024-01-13,2024-02-12,2024-06-11,20,Cancelled
S00712,U00712,2024-06-19,2024-07-19,2025-03-16,0,Cancelled
S00713,U00713,2024-02-04,2024-03-05,2024-07-03,0,Cancelled
S00714,U00714,2024-07-21,2024-08-20,2024-09-19,0,Cancelled
S00715,U00715,2024-12-10,2025-01-09,2025-04-09,0,Cancelled
S00716,U00716,2024-08-24,2024-09-23,2024-10-23,50,Cancelled
S00717,U00717,2024-04-16,2024-05-16,2024-07-15,0,Cancelled
S00718,U00718,2024-06-22,2024-07-22,2024-10-20,50,Cancelled
S00719,U00719,2024-10-31,2024-11-30,2025-04-29,20,Cancelled
S00720,U00720,2024-09-11,2024-10-11,2025-08-07,50,Cancelled
S00721,U00721,2024-02-27,2024-03-28,2024-07-26,50,Cancelled
S00722,U00722,2024-09-13,2024-10-13,2024-12-12,50,Cancelled
S00723,U00723,2024-03-14,2024-04-13,2024-05-13,0,Cancelled
S00724,U00724,2024-09-24,2024-10-24,2024-10-24,50,Cancelled
S00725,U00725,2024-08-27,2024-09-26,2024-12-25,20,Cancelled
S00726,U00726,2024-11-23,2024-12-23,2025-06-21,20,Cancelled
S00727,U00727,2024-12-09,2025-01-08,2025-06-07,0,Cancelled
S00728,U00728,2024-04-15,2024-05-15,2025-01-10,0,Cancelled
S00729,U00729,2024-03-28,2024-04-27,2024-08-25,20,Cancelled
S00730,U00730,2024-01-15,2024-02-14,2024-05-14,0,Cancelled
S00731,U00731,2024-07-19,2024-08-18,2024-09-17,50,Cancelled
S00732,U00732,2024-06-08,2024-07-08,2024-08-07,50,Cancelled
S00733,U00733,2024-12-23,2025-01-22,2025-05-22,50,Cancelled
S00734,U00734,2024-04-28,2024-05-28,2024-05-28,20,Cancelled
S00735,U00735,2024-06-15,2024-07-15,2024-10-13,0,Cancelled
S00736,U00736,2024-08-24,2024-09-23,2025-03-22,0,Cancelled
S00737,U00737,2024-02-24,2024-03-25,2024-04-24,20,Cancelled
S00738,U00738,2024-05-02,2024-06-01,2024-12-28,20,Cancelled
S00739,U00739,2024-04-16,2024-05-16,2024-06-15,20,Cancelled
S00740,U00740,2024-12-05,2025-01-04,2025-09-01,50,Cancelled
S00741,U00741,2024-10-11,2024-11-10,,0,Active
S00742,U00742,2024-06-16,2024-07-16,2024-12-13,0,Cancelled
S00743,U00743,2024-12-04,2025-01-03,2025-01-03,50,Cancelled
S00744,U00744,2024-04-15,2024-05-15,2024-05-15,50,Cancelled
S00745,U00745,2024-10-25,2024-11-24,,20,Active
S00746,U00746,2024-10-08,2024-11-07,2025-01-06,20,Cancelled
S00747,U00747,2024-08-09,2024-09-08,2025-04-06,20,Cancelled
S00748,U00748,2024-08-10,2024-09-09,2025-01-07,0,Cancelled
S00749,U00749,2024-08-01,2024-08-31,2025-01-28,0,Cancelled
S00750,U00750,2024-09-06,2024-10-06,2024-11-05,50,Cancelled
S00751,U00751,2024-12-22,2025-01-21,2025-06-20,50,Cancelled
S00752,U00752,2024-07-15,2024-08-14,2024-10-13,0,Cancelled
S00753,U00753,2024-12-30,2025-01-29,2025-10-26,0,Cancelled
S00754,U00754,2024-02-27,2024-03-28,2024-04-27,50,Cancelled
S00755,U00755,2024-09-21,2024-10-21,2025-04-19,20,Cancelled
S00756,U00756,2024-11-09,2024-12-09,2025-01-08,20,Cancelled
S00757,U00757,2024-08-03,2024-09-02,2024-12-01,50,Cancelled
S00758,U00758,2024-02-01,2024-03-02,2024-04-01,0,Cancelled
S00759,U00759,2024-05-26,2024-06-25,2024-06-25,20,Cancelled
S00760,U00760,2024-05-20,2024-06-19,2024-10-17,50,Cancelled
S00761,U00761,2024-07-08,2024-08-07,2024-09-06,50,Cancelled
S00762,U00762,2024-02-13,2024-03-14,2024-05-13,20,Cancelled
S00763,U00763,2024-11-22,2024-12-22,2025-09-18,0,Cancelled
S00764,U00764,2024-01-27,2024-02-26,,20,Active
S00765,U00765,2024-12-15,2025-01-14,2025-03-15,50,Cancelled
S00766,U00766,2024-05-27,2024-06-26,2024-06-26,50,Cancelled
S00767,U00767,2024-11-08,2024-12-08,2024-12-08,0,Cancelled
S00768,U00768,2024-08-24,2024-09-23,2025-04-21,20,Cancelled
S00769,U00769,2024-10-07,2024-11-06,2025-04-05,20,Cancelled
S00770,U00770,2024-12-16,2025-01-15,,0,Active
S00771,U00771,2024-11-13,2024-12-13,2024-12-13,50,Cancelled
