transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,first_transaction_date,cohort_month
T000360,U00079,2024-12-25,264.87,Course,Starter,2,10,Card,2024-12-25,2024-12
T000361,U00079,2025-02-23,133.94,Accessories,Analytics Add-on,1,10,PayPal,2024-12-25,2024-12
T000362,U00080,2025-01-08,304.45,Software,Enterprise,3,5,Net Banking,2025-01-08,2025-01
T000364,U00081,2024-08-13,478.83,Software,Pro,3,0,UPI,2024-08-13,2024-08
T000365,U00081,2024-08-14,128.98,Subscription,Enterprise,2,20,Net Banking,2024-08-13,2024-08
T000367,U00081,2024-11-09,259.72,Software,Enterprise,3,5,Card,2024-08-13,2024-08
T000368,U00081,2024-11-08,266.33,Software,Starter,2,15,UPI,2024-08-13,2024-08
T000369,U00081,2025-02-05,263.78,Accessories,Enterprise,1,20,PayPal,2024-08-13,2024-08
T000371,U00081,2025-03-12,411.03,Software,Starter,2,20,Net Banking,2024-08-13,2024-08
T000372,U00081,2025-04-11,165.93,Subscription,Starter,3,20,PayPal,2024-08-13,2024-08
T000374,U00081,2025-05-09,102.9,Accessories,Starter,3,10,PayPal,2024-08-13,2024-08
T000375,U00081,2025-07-13,337.2,Software,Enterprise,2,5,PayPal,2024-08-13,2024-08
T000377,U00082,2024-09-30,432.09,Accessories,Enterprise,2,20,UPI,2024-09-30,2024-09
T000379,U00082,2024-11-29,293.33,Accessories,Starter,2,20,Card,2024-09-30,2024-09
T000380,U00082,2024-12-27,180.87,Accessories,Pro,3,0,Card,2024-09-30,2024-09
T000381,U00082,2024-12-27,297.96,Software,Enterprise,1,0,Card,2024-09-30,2024-09
T000382,U00083,2024-09-23,367.92,Accessories,Enterprise,2,15,Net Banking,2024-09-23,2024-09
T000383,U00084,2024-09-10,232.48,Course,Enterprise,2,0,Card,2024-09-10,2024-09
T000384,U00084,2024-09-12,296.05,Accessories,Pro,2,20,UPI,2024-09-10,2024-09
T000385,U00084,2024-10-13,46.09,Software,Enterprise,2,0,Card,2024-09-10,2024-09
T000386,U00084,2024-10-10,453.87,Software,Starter,3,15,Net Banking,2024-09-10,2024-09
T000387,U00084,2024-12-16,174.35,Accessories,Pro,2,10,UPI,2024-09-10,2024-09
T000388,U00084,2025-01-14,80.21,Course,Pro,2,20,Card,2024-09-10,2024-09
T000389,U00085,2024-11-07,214.54,Course,Analytics Add-on,1,20,UPI,2024-11-06,2024-11
T000390,U00085,2024-11-06,60.21,Subscription,Pro,2,5,Net Banking,2024-11-06,2024-11
T000394,U00086,2024-10-28,128.05,Software,Enterprise,2,0,Card,2024-10-28,2024-10
T000395,U00086,2024-11-29,215.03,Subscription,Pro,3,5,UPI,2024-10-28,2024-10
T000398,U00086,2025-02-24,220.57,Subscription,Enterprise,3,15,UPI,2024-10-28,2024-10
T000399,U00086,2025-03-27,428.62,Course,Analytics Add-on,1,10,Net Banking,2024-10-28,2024-10
T000400,U00088,2024-09-02,69.6,Software,Pro,2,5,PayPal,2024-09-02,2024-09
T000401,U00088,2024-10-03,172.29,Subscription,Enterprise,3,0,Net Banking,2024-09-02,2024-09
T000402,U00088,2024-11-03,422.59,Course,Analytics Add-on,3,10,PayPal,2024-09-02,2024-09
T000404,U00088,2024-12-30,80.05,Accessories,Enterprise,3,5,UPI,2024-09-02,2024-09
T000405,U00088,2024-12-31,452.66,Subscription,Analytics Add-on,1,5,PayPal,2024-09-02,2024-09
T000406,U00088,2025-02-01,296.86,Course,Analytics Add-on,2,20,PayPal,2024-09-02,2024-09
T000407,U00089,2024-12-29,389.35,Software,Enterprise,2,0,Net Banking,2024-12-27,2024-12
T000408,U00089,2024-12-27,31.07,Course,Enterprise,3,20,PayPal,2024-12-27,2024-12
T000409,U00089,2025-03-01,232.04,Subscription,Pro,2,10,Card,2024-12-27,2024-12
T000410,U00089,2025-03-28,218.52,Course,Analytics Add-on,1,10,PayPal,2024-12-27,2024-12
T000411,U00089,2025-03-31,208.82,Course,Pro,3,20,Net Banking,2024-12-27,2024-12
T000413,U00089,2025-04-30,463.19,Course,Analytics Add-on,1,5,Card,2024-12-27,2024-12
T000415,U00090,2024-03-05,498.1,Accessories,Starter,1,10,Card,2024-03-05,2024-03
T000416,U00090,2024-04-06,254.96,Accessories,Analytics Add-on,1,10,UPI,2024-03-05,2024-03
T000417,U00090,2024-04-08,428.24,Subscription,Starter,1,15,Card,2024-03-05,2024-03
T000419,U00090,2024-05-06,336.56,Subscription,Analytics Add-on,3,20,Net Banking,2024-03-05,2024-03
T000420,U00091,2024-10-30,415.12,Subscription,Enterprise,3,20,PayPal,2024-10-30,2024-10
T000422,U00091,2024-12-29,323.39,Course,Starter,1,0,Card,2024-10-30,2024-10
T000425,U00091,2025-04-02,497.76,Course,Analytics Add-on,1,15,PayPal,2024-10-30,2024-10
T000426,U00091,2025-04-03,291.37,Subscription,Enterprise,1,0,UPI,2024-10-30,2024-10
T000427,U00091,2025-05-01,400.73,Software,Enterprise,1,10,Net Banking,2024-10-30,2024-10
T000428,U00091,2025-05-03,87.45,Subscription,Starter,1,20,UPI,2024-10-30,2024-10
T000429,U00092,2024-04-03,474.17,Software,Analytics Add-on,2,15,Card,2024-04-03,2024-04
T000430,U00092,2024-04-03,233.81,Software,Analytics Add-on,3,0,Net Banking,2024-04-03,2024-04
T000431,U00092,2024-05-08,194.12,Accessories,Pro,3,0,PayPal,2024-04-03,2024-04
T000432,U00092,2024-06-03,124.51,Software,Analytics Add-on,2,10,PayPal,2024-04-03,2024-04
T000433,U00092,2024-06-01,347.68,Subscription,Starter,2,20,PayPal,2024-04-03,2024-04
T000434,U00092,2024-07-02,298.11,Software,Enterprise,1,20,PayPal,2024-04-03,2024-04
T000435,U00092,2024-07-04,210.27,Software,Enterprise,2,20,Card,2024-04-03,2024-04
T000436,U00092,2024-08-03,337.32,Course,Starter,3,5,PayPal,2024-04-03,2024-04
T000437,U00092,2024-09-02,36.09,Course,Starter,3,10,UPI,2024-04-03,2024-04
T000438,U00092,2024-11-04,256.65,Course,Analytics Add-on,1,20,Net Banking,2024-04-03,2024-04
T000439,U00093,2024-12-26,79.4,Accessories,Analytics Add-on,3,10,UPI,2024-12-26,2024-12
T000440,U00093,2024-12-26,84.03,Subscription,Enterprise,1,10,Card,2024-12-26,2024-12
T000441,U00094,2024-10-04,200.21,Software,Starter,1,0,PayPal,2024-10-04,2024-10
T000442,U00094,2024-11-05,247.41,Accessories,Pro,2,15,Net Banking,2024-10-04,2024-10
T000443,U00094,2024-11-08,240.18,Course,Starter,2,0,UPI,2024-10-04,2024-10
T000445,U00095,2024-07-25,245.32,Software,Pro,3,0,PayPal,2024-07-25,2024-07
T000446,U00096,2024-06-10,416.12,Accessories,Starter,2,0,UPI,2024-06-10,2024-06
T000448,U00096,2024-08-13,444.57,Subscription,Starter,2,0,Card,2024-06-10,2024-06
T000449,U00096,2024-08-12,221.19,Course,Pro,3,5,Card,2024-06-10,2024-06
T000450,U00096,2024-09-08,158.13,Subscription,Starter,2,0,Net Banking,2024-06-10,2024-06
T000451,U00096,2024-09-09,30.51,Accessories,Pro,1,20,UPI,2024-06-10,2024-06
T000453,U00096,2024-12-09,211.9,Subscription,Pro,1,0,UPI,2024-06-10,2024-06
T000454,U00096,2024-12-06,444.66,Course,Analytics Add-on,1,5,Net Banking,2024-06-10,2024-06
T000455,U00096,2025-01-09,365.81,Subscription,Analytics Add-on,3,5,Card,2024-06-10,2024-06
T000456,U00096,2025-02-07,312.72,Accessories,Pro,3,5,PayPal,2024-06-10,2024-06
T000457,U00096,2025-02-06,394.03,Software,Enterprise,1,15,Net Banking,2024-06-10,2024-06
T000458,U00096,2025-03-06,204.6,Software,Starter,1,20,Net Banking,2024-06-10,2024-06
T000459,U00096,2025-03-03,146.34,Course,Enterprise,1,10,Net Banking,2024-06-10,2024-06
T000460,U00096,2025-04-05,48.13,Subscription,Pro,1,5,Net Banking,2024-06-10,2024-06
T000461,U00096,2025-04-05,393.83,Accessories,Enterprise,2,20,UPI,2024-06-10,2024-06
T000463,U00097,2024-08-19,207.54,Subscription,Enterprise,1,10,PayPal,2024-08-19,2024-08
T000464,U00098,2024-04-21,344.55,Accessories,Enterprise,2,15,PayPal,2024-04-21,2024-04
T000465,U00098,2024-04-22,112.31,Course,Starter,1,20,Net Banking,2024-04-21,2024-04
T000467,U00099,2024-03-28,119.53,Accessories,Starter,2,15,Card,2024-03-28,2024-03
T000468,U00099,2024-04-22,241.95,Accessories,Pro,3,5,PayPal,2024-03-28,2024-03
T000469,U00099,2024-06-22,377.03,Course,Analytics Add-on,2,10,PayPal,2024-03-28,2024-03
T000471,U00100,2024-04-30,338.99,Subscription,Analytics Add-on,3,10,Card,2024-04-30,2024-04
T000472,U00100,2024-05-03,43.92,Subscription,Pro,2,0,UPI,2024-04-30,2024-04
T000473,U00100,2024-05-29,33.22,Subscription,Analytics Add-on,3,15,Card,2024-04-30,2024-04
T000475,U00102,2024-06-21,200.02,Accessories,Starter,3,15,Card,2024-06-21,2024-06
T000476,U00103,2024-03-10,493.32,Course,Analytics Add-on,3,15,UPI,2024-03-08,2024-03
T000477,U00103,2024-03-08,308.1,Subscription,Enterprise,3,10,Net Banking,2024-03-08,2024-03
T000478,U00104,2024-03-15,486.38,Software,Analytics Add-on,2,15,UPI,2024-03-15,2024-03
T000479,U00104,2024-04-16,254.29,Course,Enterprise,3,20,PayPal,2024-03-15,2024-03
T000480,U00104,2024-05-16,498.07,Course,Enterprise,2,0,PayPal,2024-03-15,2024-03
T000482,U00104,2024-06-15,410.77,Software,Pro,3,5,PayPal,2024-03-15,2024-03
T000483,U00104,2024-08-11,207.7,Course,Pro,2,20,Net Banking,2024-03-15,2024-03
T000484,U00104,2024-08-11,436.62,Software,Analytics Add-on,3,0,UPI,2024-03-15,2024-03
T000486,U00105,2024-04-30,154.26,Course,Pro,3,0,PayPal,2024-04-30,2024-04
T000488,U00105,2024-07-03,279.04,Software,Pro,3,5,PayPal,2024-04-30,2024-04
T000490,U00105,2024-10-31,187.05,Course,Enterprise,3,5,UPI,2024-04-30,2024-04
T000491,U00105,2024-10-28,296.76,Subscription,Enterprise,1,5,UPI,2024-04-30,2024-04
T000492,U00106,2024-08-28,221.28,Subscription,Pro,2,5,Card,2024-08-28,2024-08
T000494,U00106,2024-11-03,220.51,Course,Enterprise,3,10,Card,2024-08-28,2024-08
T000495,U00106,2024-10-31,35.33,Software,Pro,1,0,Card,2024-08-28,2024-08
T000496,U00106,2024-11-28,73.96,Course,Pro,2,5,PayPal,2024-08-28,2024-08
T000497,U00106,2024-11-29,150.33,Software,Pro,2,10,Net Banking,2024-08-28,2024-08
T000498,U00107,2024-02-19,170.54,Software,Pro,3,10,Card,2024-02-19,2024-02
T000499,U00107,2024-03-22,435.24,Course,Starter,1,20,Net Banking,2024-02-19,2024-02
T000500,U00107,2024-04-19,165.97,Subscription,Pro,2,10,Net Banking,2024-02-19,2024-02
T000502,U00108,2024-09-17,481.97,Subscription,Pro,2,5,UPI,2024-09-17,2024-09
T000503,U00109,2024-03-17,457.12,Accessories,Analytics Add-on,1,5,PayPal,2024-03-17,2024-03
T000504,U00109,2024-03-18,88.21,Accessories,Starter,2,0,UPI,2024-03-17,2024-03
T000506,U00109,2024-05-19,337.86,Subscription,Starter,2,10,PayPal,2024-03-17,2024-03
T000507,U00109,2024-06-20,435.77,Course,Pro,1,20,UPI,2024-03-17,2024-03
T000508,U00110,2024-09-02,492.18,Accessories,Analytics Add-on,3,10,PayPal,2024-09-02,2024-09
T000509,U00111,2024-04-15,286.0,Course,Starter,1,5,Net Banking,2024-04-15,2024-04
T000512,U00112,2024-01-19,203.78,Accessories,Pro,3,0,Net Banking,2024-01-19,2024-01
T000513,U00112,2024-01-19,41.57,Course,Pro,2,5,Card,2024-01-19,2024-01
T000514,U00112,2024-02-17,496.75,Subscription,Enterprise,3,10,Net Banking,2024-01-19,2024-01
T000517,U00113,2024-04-25,97.61,Subscription,Pro,2,15,UPI,2024-04-23,2024-04
T000518,U00113,2024-04-23,309.82,Course,Starter,2,20,Card,2024-04-23,2024-04
T000519,U00114,2024-09-18,177.13,Subscription,Pro,1,15,Net Banking,2024-09-18,2024-09
T000521,U00114,2024-10-23,246.8,Subscription,Enterprise,3,15,UPI,2024-09-18,2024-09
T000523,U00114,2024-12-20,398.71,Subscription,Pro,1,0,UPI,2024-09-18,2024-09
T000524,U00114,2024-12-20,309.92,Accessories,Starter,2,15,Net Banking,2024-09-18,2024-09
T000525,U00114,2025-01-23,389.68,Course,Enterprise,3,0,Card,2024-09-18,2024-09
T000526,U00117,2024-08-20,321.49,Course,Starter,1,5,UPI,2024-08-20,2024-08
T000528,U00118,2024-06-15,294.13,Software,Pro,3,20,PayPal,2024-06-15,2024-06
T000530,U00118,2024-07-17,296.0,Accessories,Enterprise,1,5,PayPal,2024-06-15,2024-06
T000531,U00118,2024-08-17,161.11,Course,Enterprise,2,20,Card,2024-06-15,2024-06
T000532,U00118,2024-09-14,79.78,Accessories,Enterprise,2,20,Net Banking,2024-06-15,2024-06
T000533,U00118,2024-11-14,480.66,Accessories,Starter,3,15,Card,2024-06-15,2024-06
T000534,U00118,2024-11-16,93.77,Software,Enterprise,1,15,Net Banking,2024-06-15,2024-06
T000535,U00119,2024-06-13,252.46,Subscription,Starter,3,15,PayPal,2024-06-13,2024-06
T000537,U00119,2024-08-14,227.72,Subscription,Starter,1,20,Net Banking,2024-06-13,2024-06
T000539,U00119,2024-10-14,197.43,Software,Pro,1,20,UPI,2024-06-13,2024-06
T000541,U00119,2024-11-11,158.19,Course,Starter,1,15,PayPal,2024-06-13,2024-06
T000544,U00121,2024-01-10,385.64,Subscription,Analytics Add-on,3,20,UPI,2024-01-10,2024-01
T000545,U00122,2024-11-17,89.24,Software,Analytics Add-on,1,5,PayPal,2024-11-17,2024-11
T000546,U00122,2024-11-18,447.15,Accessories,Analytics Add-on,2,15,Net Banking,2024-11-17,2024-11
T000547,U00122,2025-01-19,239.44,Accessories,Pro,3,0,UPI,2024-11-17,2024-11
T000548,U00123,2024-11-18,415.35,Course,Enterprise,1,0,Card,2024-11-18,2024-11
T000549,U00123,2024-12-18,165.21,Software,Enterprise,2,20,Net Banking,2024-11-18,2024-11
T000550,U00123,2025-03-18,261.26,Course,Enterprise,2,10,UPI,2024-11-18,2024-11
T000551,U00123,2025-03-16,20.66,Subscription,Enterprise,3,15,Card,2024-11-18,2024-11
T000552,U00124,2024-05-04,434.23,Course,Starter,2,0,PayPal,2024-05-02,2024-05
T000553,U00124,2024-05-02,268.18,Course,Starter,1,0,UPI,2024-05-02,2024-05
T000554,U00124,2024-07-03,183.19,Course,Analytics Add-on,1,0,UPI,2024-05-02,2024-05
T000555,U00124,2024-07-27,290.84,Subscription,Analytics Add-on,2,15,Card,2024-05-02,2024-05
T000556,U00124,2024-09-24,395.23,Subscription,Starter,2,20,PayPal,2024-05-02,2024-05
T000557,U00124,2024-09-25,455.24,Software,Analytics Add-on,2,10,Card,2024-05-02,2024-05
T000558,U00124,2024-11-26,326.41,Software,Starter,1,10,Card,2024-05-02,2024-05
T000559,U00124,2024-11-28,364.33,Software,Enterprise,1,15,Net Banking,2024-05-02,2024-05
T000560,U00124,2024-12-27,75.92,Course,Analytics Add-on,2,5,UPI,2024-05-02,2024-05
T000561,U00125,2024-07-27,398.65,Subscription,Starter,3,10,Card,2024-07-27,2024-07
T000563,U00125,2024-08-24,194.49,Course,Pro,3,0,Card,2024-07-27,2024-07
T000565,U00126,2024-08-12,467.45,Subscription,Enterprise,3,0,PayPal,2024-08-12,2024-08
T000568,U00126,2024-10-08,472.84,Software,Starter,2,15,PayPal,2024-08-12,2024-08
T000569,U00126,2025-01-08,351.73,Subscription,Enterprise,1,20,Card,2024-08-12,2024-08
T000570,U00126,2025-01-09,373.73,Software,Analytics Add-on,3,0,PayPal,2024-08-12,2024-08
T000571,U00126,2025-04-13,99.75,Software,Analytics Add-on,3,20,UPI,2024-08-12,2024-08
T000572,U00126,2025-04-12,454.67,Course,Analytics Add-on,1,10,Card,2024-08-12,2024-08
T000574,U00128,2024-05-31,273.03,Subscription,Analytics Add-on,1,5,PayPal,2024-05-31,2024-05
T000576,U00129,2024-06-01,413.13,Subscription,Analytics Add-on,2,0,UPI,2024-06-01,2024-06
T000579,U00129,2024-08-28,127.41,Course,Analytics Add-on,3,20,Net Banking,2024-06-01,2024-06
T000580,U00129,2024-09-30,232.84,Subscription,Pro,2,20,Net Banking,2024-06-01,2024-06
T000581,U00129,2024-10-30,83.04,Software,Analytics Add-on,2,5,UPI,2024-06-01,2024-06
T000582,U00129,2024-10-30,23.8,Accessories,Pro,1,20,Card,2024-06-01,2024-06
T000583,U00129,2024-11-30,485.36,Subscription,Starter,1,20,Net Banking,2024-06-01,2024-06
T000584,U00129,2024-12-25,359.93,Accessories,Starter,3,20,Net Banking,2024-06-01,2024-06
T000587,U00129,2025-03-28,427.96,Accessories,Enterprise,1,10,UPI,2024-06-01,2024-06
T000588,U00130,2024-12-22,476.85,Subscription,Enterprise,3,15,Net Banking,2024-12-22,2024-12
T000589,U00130,2025-01-18,250.47,Accessories,Pro,2,0,Net Banking,2024-12-22,2024-12
T000590,U00130,2025-01-18,431.29,Subscription,Starter,3,10,Card,2024-12-22,2024-12
T000591,U00130,2025-02-20,486.16,Accessories,Enterprise,2,0,PayPal,2024-12-22,2024-12
T000592,U00130,2025-03-24,495.99,Course,Analytics Add-on,1,10,Net Banking,2024-12-22,2024-12
T000593,U00130,2025-04-24,83.41,Software,Analytics Add-on,1,15,Card,2024-12-22,2024-12
T000594,U00130,2025-05-21,444.99,Subscription,Pro,3,0,Net Banking,2024-12-22,2024-12
T000595,U00131,2024-08-16,268.51,Subscription,Pro,2,0,Net Banking,2024-08-15,2024-08
T000596,U00131,2024-08-15,369.04,Subscription,Starter,1,20,UPI,2024-08-15,2024-08
T000597,U00131,2024-10-13,269.82,Software,Starter,3,10,Net Banking,2024-08-15,2024-08
T000598,U00131,2024-10-15,457.99,Course,Enterprise,3,15,Card,2024-08-15,2024-08
T000599,U00131,2024-11-15,369.8,Software,Pro,1,5,Card,2024-08-15,2024-08
T000600,U00131,2024-11-17,103.73,Accessories,Analytics Add-on,2,15,Net Banking,2024-08-15,2024-08
T000601,U00132,2024-08-23,447.35,Subscription,Pro,3,20,PayPal,2024-08-23,2024-08
T000603,U00133,2024-11-07,393.5,Accessories,Pro,2,10,Card,2024-11-07,2024-11
T000604,U00133,2024-11-09,419.17,Accessories,Pro,1,20,PayPal,2024-11-07,2024-11
T000605,U00133,2024-12-09,486.74,Accessories,Enterprise,3,0,Card,2024-11-07,2024-11
T000606,U00133,2025-01-07,42.73,Subscription,Pro,3,10,Net Banking,2024-11-07,2024-11
T000607,U00133,2025-01-08,279.61,Subscription,Analytics Add-on,2,15,PayPal,2024-11-07,2024-11
T000608,U00134,2024-11-20,314.36,Accessories,Analytics Add-on,3,0,Card,2024-11-20,2024-11
T000609,U00134,2024-12-24,127.42,Subscription,Starter,2,15,Net Banking,2024-11-20,2024-11
T000610,U00134,2024-12-24,90.61,Accessories,Starter,1,10,Net Banking,2024-11-20,2024-11
T000611,U00134,2025-02-17,319.59,Subscription,Analytics Add-on,1,15,UPI,2024-11-20,2024-11
T000612,U00134,2025-02-18,107.61,Subscription,Starter,3,5,PayPal,2024-11-20,2024-11
T000613,U00134,2025-03-20,131.0,Subscription,Starter,3,20,Net Banking,2024-11-20,2024-11
T000615,U00135,2024-02-21,168.2,Software,Analytics Add-on,2,10,UPI,2024-02-21,2024-02
T000616,U00135,2024-03-20,190.96,Software,Starter,2,15,Net Banking,2024-02-21,2024-02
T000618,U00135,2024-04-19,402.67,Subscription,Analytics Add-on,2,20,Card,2024-02-21,2024-02
T000619,U00135,2024-04-16,402.19,Accessories,Analytics Add-on,1,0,UPI,2024-02-21,2024-02
T000622,U00136,2024-05-02,156.74,Course,Pro,3,0,PayPal,2024-05-02,2024-05
T000623,U00136,2024-06-26,453.24,Subscription,Analytics Add-on,3,15,Card,2024-05-02,2024-05
T000624,U00136,2024-06-28,271.69,Subscription,Pro,3,0,UPI,2024-05-02,2024-05
T000626,U00136,2024-10-25,68.95,Subscription,Starter,2,0,UPI,2024-05-02,2024-05
T000627,U00136,2024-10-22,484.1,Software,Starter,3,15,UPI,2024-05-02,2024-05
T000628,U00136,2024-11-25,196.31,Software,Starter,2,5,UPI,2024-05-02,2024-05
T000630,U00136,2025-01-27,243.49,Subscription,Pro,1,5,PayPal,2024-05-02,2024-05
T000631,U00137,2024-04-30,440.75,Accessories,Starter,1,15,Net Banking,2024-04-30,2024-04
T000632,U00137,2024-05-02,467.27,Subscription,Enterprise,2,0,Net Banking,2024-04-30,2024-04
T000633,U00137,2024-06-01,140.62,Accessories,Pro,2,15,Net Banking,2024-04-30,2024-04
T000634,U00137,2024-05-31,217.3,Software,Pro,1,5,Net Banking,2024-04-30,2024-04
T000637,U00137,2024-07-29,97.43,Accessories,Starter,3,20,Card,2024-04-30,2024-04
T000638,U00137,2024-09-28,146.56,Course,Pro,1,15,Net Banking,2024-04-30,2024-04
T000639,U00137,2024-11-25,477.17,Subscription,Analytics Add-on,3,20,Net Banking,2024-04-30,2024-04
T000640,U00137,2024-11-25,397.96,Accessories,Enterprise,3,5,Net Banking,2024-04-30,2024-04
T000641,U00137,2025-02-24,468.07,Subscription,Starter,1,0,PayPal,2024-04-30,2024-04
T000642,U00137,2025-02-23,258.8,Course,Pro,1,15,Net Banking,2024-04-30,2024-04
T000643,U00138,2024-10-06,130.67,Course,Starter,1,10,UPI,2024-10-05,2024-10
T000644,U00138,2024-10-05,362.15,Subscription,Pro,3,20,Net Banking,2024-10-05,2024-10
T000646,U00139,2024-11-25,487.66,Subscription,Pro,3,10,UPI,2024-11-25,2024-11
T000647,U00139,2024-12-27,235.47,Software,Pro,1,15,Net Banking,2024-11-25,2024-11
T000648,U00139,2025-01-25,216.85,Accessories,Pro,3,15,PayPal,2024-11-25,2024-11
T000650,U00139,2025-02-25,153.27,Software,Starter,3,5,Net Banking,2024-11-25,2024-11
T000651,U00139,2025-03-28,187.02,Subscription,Pro,1,10,PayPal,2024-11-25,2024-11
T000652,U00139,2025-05-23,477.95,Accessories,Enterprise,1,5,UPI,2024-11-25,2024-11
T000653,U00139,2025-05-25,140.08,Software,Analytics Add-on,1,0,UPI,2024-11-25,2024-11
T000655,U00139,2025-06-23,183.47,Course,Analytics Add-on,1,0,Net Banking,2024-11-25,2024-11
T000656,U00139,2025-08-24,182.11,Subscription,Enterprise,1,10,UPI,2024-11-25,2024-11
T000657,U00140,2024-12-27,43.15,Software,Analytics Add-on,3,15,UPI,2024-12-27,2024-12
T000660,U00141,2024-03-15,85.43,Subscription,Analytics Add-on,2,20,Net Banking,2024-03-15,2024-03
T000661,U00141,2024-05-12,210.67,Software,Enterprise,3,15,UPI,2024-03-15,2024-03
T000662,U00141,2024-05-12,89.11,Course,Starter,2,15,PayPal,2024-03-15,2024-03
T000663,U00141,2024-06-14,365.37,Course,Starter,3,5,Card,2024-03-15,2024-03
T000664,U00142,2024-07-20,74.89,Subscription,Analytics Add-on,2,5,PayPal,2024-07-20,2024-07
T000665,U00142,2024-08-21,300.57,Course,Analytics Add-on,3,5,UPI,2024-07-20,2024-07
T000666,U00142,2024-09-18,393.0,Software,Pro,3,5,Net Banking,2024-07-20,2024-07
T000667,U00144,2024-08-15,415.18,Accessories,Pro,3,20,UPI,2024-08-15,2024-08
T000668,U00144,2024-08-17,181.28,Subscription,Enterprise,2,0,UPI,2024-08-15,2024-08
T000669,U00144,2024-09-17,362.3,Accessories,Enterprise,3,0,Card,2024-08-15,2024-08
T000670,U00144,2024-09-16,334.48,Accessories,Enterprise,3,10,UPI,2024-08-15,2024-08
T000673,U00144,2024-12-20,93.31,Course,Analytics Add-on,2,0,UPI,2024-08-15,2024-08
T000675,U00144,2025-02-16,454.77,Accessories,Pro,3,15,PayPal,2024-08-15,2024-08
T000676,U00144,2025-02-17,217.66,Subscription,Pro,1,10,Net Banking,2024-08-15,2024-08
T000677,U00144,2025-03-20,125.63,Accessories,Analytics Add-on,3,10,UPI,2024-08-15,2024-08
T000678,U00144,2025-03-17,357.36,Subscription,Enterprise,3,10,Net Banking,2024-08-15,2024-08
T000679,U00145,2024-08-26,305.39,Software,Analytics Add-on,2,15,Net Banking,2024-08-26,2024-08
T000680,U00145,2024-11-21,22.46,Subscription,Analytics Add-on,1,5,PayPal,2024-08-26,2024-08
T000681,U00145,2024-12-24,93.91,Subscription,Starter,2,20,PayPal,2024-08-26,2024-08
T000683,U00145,2025-01-23,117.84,Software,Starter,2,5,PayPal,2024-08-26,2024-08
T000684,U00145,2025-01-22,331.29,Software,Analytics Add-on,3,15,PayPal,2024-08-26,2024-08
T000685,U00145,2025-02-24,395.05,Software,Enterprise,3,5,Card,2024-08-26,2024-08
T000686,U00145,2025-02-21,455.14,Software,Enterprise,3,10,Card,2024-08-26,2024-08
T000687,U00145,2025-03-24,224.56,Software,Analytics Add-on,3,0,UPI,2024-08-26,2024-08
